location,dampingdepth,soilwater_fc_global,soilwater_sat_global,drainage_rate,deltatheta,DZF,depth_1,depth_2,depth_3,depth_4,depth_5,depth_6,soilwater_fc_1,soilwater_fc_2,soilwater_fc_3,soilwater_fc_4,soilwater_fc_5,soilwater_fc_6,soilwater_red_1,soilwater_red_2,soilwater_red_3,soilwater_red_4,soilwater_red_5,soilwater_red_6,soilwater_wp_1,soilwater_wp_2,soilwater_wp_3,soilwater_wp_4,soilwater_wp_5,soilwater_wp_6,soilwater_sat_1,soilwater_sat_2,soilwater_sat_3,soilwater_sat_4,soilwater_sat_5,soilwater_sat_6,soilwater_init_1,soilwater_init_2,soilwater_init_3,soilwater_init_4,soilwater_init_5,soilwater_init_6,bulkdensity_1,bulkdensity_2,bulkdensity_3,bulkdensity_4,bulkdensity_5,bulkdensity_6,clay_1,clay_2,clay_3,clay_4,clay_5,clay_6,carbon_1,carbon_2,carbon_3,carbon_4,carbon_5,carbon_6,ammonium_1,ammonium_2,ammonium_3,ammonium_4,ammonium_5,ammonium_6,nitrate_1,nitrate_2,nitrate_3,nitrate_4,nitrate_5,nitrate_6,sand_1,sand_2,sand_3,sand_4,sand_5,sand_6,soilwater_res_1,soilwater_res_2,soilwater_res_3,soilwater_res_4,soilwater_res_5,soilwater_res_6,macroporevolume_1,macroporevolume_2,macroporevolume_3,macroporevolume_4,macroporevolume_5,macroporevolume_6,SoilLayerDepth_1,SoilLayerDepth_2,SoilLayerDepth_3,SoilLayerDepth_4,SoilLayerDepth_5,SoilLayerDepth_6,CaCO3_1,CaCO3_2,CaCO3_3,CaCO3_4,CaCO3_5,CaCO3_6,PH_1,PH_2,PH_3,PH_4,PH_5,PH_6,BSA_1,BSA_2,BSA_3,BSA_4,BSA_5,BSA_6,LowerBoundaryConcentration,RootMaxUptakeRate,InitialDissolvedPConcentration_1,InitialDissolvedPConcentration_2,InitialDissolvedPConcentration_3,InitialDissolvedPConcentration_4,InitialDissolvedPConcentration_5,InitialDissolvedPConcentration_6,InitialAdsorbedPConcentration_1,InitialAdsorbedPConcentration_2,InitialAdsorbedPConcentration_3,InitialAdsorbedPConcentration_4,InitialAdsorbedPConcentration_5,InitialAdsorbedPConcentration_6,InitialFixedPConcentration_1,InitialFixedPConcentration_2,InitialFixedPConcentration_3,InitialFixedPConcentration_4,InitialFixedPConcentration_5,InitialFixedPConcentration_6,slimalfa_1,slimalfa_2,slimalfa_3,slimalfa_4,slimalfa_5,slimalfa_6
940,6,0.3256528797896175,0.4156866710769858,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3427856370437689,0.3578846941416099,0.3393351992696426,0.3262472156758799,0.319907116896056,0.3216407169612529,0.2696054229606718,0.2895561426277578,0.2703677277884259,0.2602676370198041,0.2550301363462197,0.258325296024394,0.1964252088775747,0.2212275911139057,0.2014002563072091,0.1942880583637283,0.1901531557963833,0.1950098750875351,0.4673945734147128,0.4625065194544319,0.4447661343312637,0.4188439029000748,0.4059939473076589,0.4069872915950173,0.3427856370437689,0.3578846941416099,0.3393351992696426,0.3262472156758799,0.319907116896056,0.3216407169612529,1.29,1.36,1.42,1.51,1.55,1.55,27.3,29.1,27.4,27.5,26.6,27.8,3.8,2.07,1.38,0.73,0.66,0.58,5,4,3,2,1,0,5,4,3,2,1,0,8.0,7.2,9.4,9.6,9.6,10.4,0.1781710227741439,0.2032280087734453,0.1837108804366896,0.177255478098794,0.1733715605265718,0.1784370555766951,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
941,6,0.2860168931128363,0.4109385468979936,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3101473348671628,0.3155290997984104,0.3062017965931336,0.2887237208798485,0.2842357770662498,0.2787318129230489,0.2388817695829159,0.2484302706655069,0.2385682437100144,0.2256638933238404,0.2230781257434077,0.2175968602319121,0.167616204298669,0.1813314415326035,0.1709346908268952,0.1626040657678322,0.1619204744205656,0.1564619075407752,0.4662483606138589,0.45425845280243,0.4494932706800698,0.4153147595818425,0.4034849083303493,0.3997264486763482,0.3101473348671628,0.3155290997984104,0.3062017965931336,0.2887237208798485,0.2842357770662498,0.2787318129230489,1.29,1.37,1.39,1.51,1.55,1.56,22.4,24.0,23.8,24.6,24.7,23.8,3.63,1.96,1.38,0.53,0.36,0.35,5,4,3,2,1,0,5,4,3,2,1,0,32.5,31.3,32.4,32.0,32.0,33.3,0.150695406148773,0.1647051050484859,0.1545143991084955,0.1471946118756529,0.1468513818679256,0.1415581441486453,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
942,6,0.300365338828451,0.4104066696617684,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3171564578780615,0.3339632686988452,0.3165059970116017,0.2975436211232299,0.29769100234187,0.2956611410676572,0.2451804058715342,0.2696235162851728,0.2534525823215375,0.2371890497104909,0.2395701145937806,0.2387983455649776,0.1732043538650068,0.2052837638715004,0.1903991676314734,0.176834478297752,0.1814492268456912,0.181935550062298,0.4701296847420055,0.4569752248444366,0.4421754862685782,0.4109413476014722,0.4058323644937604,0.3996676595837604,0.3171564578780615,0.3339632686988452,0.3165059970116017,0.2975436211232299,0.29769100234187,0.2956611410676572,1.28,1.37,1.42,1.53,1.55,1.57,23.4,27.9,27.3,27.0,28.3,28.3,3.58,1.96,1.37,0.47,0.3,0.27,5,4,3,2,1,0,5,4,3,2,1,0,29.0,26.7,30.5,29.4,29.8,29.8,0.1559732848985993,0.1885708693197955,0.174281886775254,0.1615111158354064,0.1664425052129029,0.1671546038307401,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
943,6,0.3183183954411175,0.4291946548840181,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3528097325670534,0.3472611190801655,0.329787895516173,0.3246106553753398,0.3176264889478282,0.3103682158267065,0.2797219981312592,0.2739595093603704,0.2581481217900878,0.2578718693202373,0.2524212746651746,0.2455028937087284,0.206634263695465,0.2006578996405752,0.1865083480640027,0.1911330832651347,0.1872160603825211,0.1806375715907504,0.4916526322582352,0.4784122282853392,0.4580985498604192,0.4377925736626195,0.4253609705566001,0.4157685125261018,0.3528097325670534,0.3472611190801655,0.329787895516173,0.3246106553753398,0.3176264889478282,0.3103682158267065,1.2,1.3,1.37,1.44,1.49,1.52,25.2,25.4,25.0,26.5,27.7,26.7,5.27,2.14,1.48,1.25,0.52,0.4,5,4,3,2,1,0,5,4,3,2,1,0,16.4,16.0,18.0,18.0,18.4,18.8,0.188216224695442,0.1823090446163686,0.1688397468298044,0.1741991801890691,0.170645703366465,0.1642817617776648,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
944,6,0.3187758249030482,0.4148654919465112,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.349933117943579,0.3573752710660182,0.3327348509749087,0.3151024336930436,0.3131647868947791,0.3146105942902546,0.2812532765972331,0.2915933801823879,0.2637913768109129,0.2470395246922923,0.2477681358081289,0.2501164243687901,0.2125734352508872,0.2258114892987576,0.1948479026469171,0.178976615691541,0.1823714847214786,0.1856222544473256,0.4675727676497376,0.4609001451102438,0.4436599398745107,0.4166875319491541,0.4055853141832778,0.4064729547602773,0.349933117943579,0.3573752710660182,0.3327348509749087,0.3151024336930436,0.3131647868947791,0.3146105942902546,1.28,1.37,1.42,1.51,1.55,1.55,27.8,30.7,26.3,24.8,25.7,26.6,5.16,1.85,1.45,0.82,0.58,0.48,5,4,3,2,1,0,5,4,3,2,1,0,12.0,10.7,13.0,13.2,13.0,13.3,0.1947820069922361,0.2082635232991369,0.177367761398615,0.162007662016992,0.1657493065713787,0.169096277510511,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
945,6,0.2835880115562395,0.4025845735359935,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3516007829171952,0.3374389461993543,0.3217444254050684,0.2940249718021734,0.2776677179611238,0.268315846810822,0.2848691445245276,0.2712370223401118,0.2569377281279129,0.2330802232668317,0.2203809891849672,0.2123429915075772,0.2181375061318601,0.2050350984808693,0.1921310308507574,0.1721354747314899,0.1630942604088106,0.1563701362043324,0.4849809035559758,0.4690379135500422,0.4490810694593548,0.4107638883134388,0.3892074814819536,0.3877419910334678,0.3516007829171952,0.3374389461993543,0.3217444254050684,0.2940249718021734,0.2776677179611238,0.268315846810822,1.21,1.31,1.39,1.52,1.59,1.59,24.7,24.2,25.7,24.8,24.4,24.2,6.95,3.49,2.01,1.03,0.61,0.57,5,4,3,2,1,0,5,4,3,2,1,0,29.6,29.8,28.8,30.9,35.5,41.1,0.2007147464170587,0.187986687495107,0.1756330846067494,0.1568275011876858,0.1486961372806852,0.1424240899953839,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
946,6,0.2978180405482068,0.4031700160630917,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3454105898097474,0.3523449870422948,0.3305748518405378,0.3070667880912608,0.2986194830171395,0.281976995491382,0.2764601750921046,0.2859344089741515,0.2633209721968825,0.2478798404642665,0.2450107096657455,0.2253655014418636,0.2075097603744618,0.2195238309060082,0.1960670925532272,0.1886928928372721,0.1914019363143515,0.1687540073923452,0.4828310750306772,0.476775518260881,0.4613901613964465,0.4095043462983401,0.3900934577417975,0.3864237153528734,0.3454105898097474,0.3523449870422948,0.3305748518405378,0.3070667880912608,0.2986194830171395,0.281976995491382,1.24,1.3,1.35,1.52,1.59,1.6,28.1,27.7,25.5,25.7,27.8,24.8,4.57,2.8,2.19,1.74,1.1,0.7,5,4,3,2,1,0,5,4,3,2,1,0,24.5,23.9,26.5,26.5,29.4,33.3,0.1898797128528261,0.2020991456331275,0.1790093149089311,0.1732792923318352,0.1770534533148424,0.1543178255626523,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
947,6,0.3075639499929337,0.4209224275911729,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3489648147009175,0.3572281510087484,0.3300839289600203,0.3160598003243901,0.3057752030227063,0.2953162334995441,0.2890615417236478,0.2998094662197003,0.2731705838028231,0.2614044284762096,0.2497468787922268,0.2405631308826627,0.2291582687463781,0.2423907814306521,0.2162572386456259,0.206749056628029,0.1937185545617473,0.1858100282657812,0.4672982537893411,0.4643177401206803,0.441823495222222,0.4232843789570387,0.4206666505724591,0.4105226702813821,0.3489648147009175,0.3572281510087484,0.3300839289600203,0.3160598003243901,0.3057752030227063,0.2953162334995441,1.3,1.36,1.43,1.49,1.5,1.53,36.7,37.0,33.7,32.9,31.9,31.0,4.53,1.67,1.16,0.87,0.45,0.33,5,4,3,2,1,0,5,4,3,2,1,0,30.1,30.1,32.9,33.9,36.2,38.5,0.2129351313527767,0.2264811312803348,0.2008722603174985,0.1919955820906209,0.1789284953598057,0.171438084223623,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
948,6,0.2940525156694695,0.4290040372757387,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3307929572929968,0.3319280177091861,0.3172767999610888,0.3015312916738898,0.2905505700778011,0.2841014461759199,0.2618934749546733,0.2633636553702048,0.2483621611456019,0.2335612947539247,0.2241629629876553,0.218823917124445,0.1929939926163498,0.1947992930312234,0.1794475223301151,0.1655912978339596,0.1577753558975095,0.1535463880729701,0.4668731144099858,0.4633362096753298,0.4523165812128336,0.4341127666001446,0.4218946978804447,0.4214916015492989,0.3307929572929968,0.3319280177091861,0.3172767999610888,0.3015312916738898,0.2905505700778011,0.2841014461759199,1.29,1.35,1.39,1.45,1.49,1.49,26.2,26.1,25.4,24.2,23.7,23.7,4.2,1.77,1.11,0.71,0.45,0.35,5,4,3,2,1,0,5,4,3,2,1,0,24.5,24.5,26.1,26.9,29.2,33.2,0.1757139779534884,0.1775183916446967,0.1625182257251027,0.1492281089136042,0.1419317276771215,0.1380554391406844,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
949,6,0.3211660318829714,0.4165391907449156,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3312527960802467,0.3422303796376994,0.3294206224850211,0.3234948634308195,0.3200854067817399,0.3170506708834656,0.2613817163274842,0.2763343757289507,0.267332529998338,0.2651493051834888,0.2640330174976213,0.2618285301328029,0.1915106365747217,0.210438371820202,0.205244437511655,0.2068037469361582,0.2079806282135027,0.20660638938214,0.4670220013965699,0.4587676603294206,0.433388001298616,0.4175819659869276,0.4106294984003321,0.409315926036057,0.3312527960802467,0.3422303796376994,0.3294206224850211,0.3234948634308195,0.3200854067817399,0.3170506708834656,1.29,1.37,1.46,1.52,1.54,1.55,26.0,28.5,29.5,31.4,31.5,32.6,4.08,1.84,1.15,0.57,0.67,0.26,5,4,3,2,1,0,5,4,3,2,1,0,22.3,19.7,19.3,20.0,21.7,23.7,0.1740807006264469,0.1932617458618624,0.188892693324577,0.1911590125080816,0.192797164530569,0.1916447486506709,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
