location,dampingdepth,soilwater_fc_global,soilwater_sat_global,drainage_rate,deltatheta,DZF,depth_1,depth_2,depth_3,depth_4,depth_5,depth_6,soilwater_fc_1,soilwater_fc_2,soilwater_fc_3,soilwater_fc_4,soilwater_fc_5,soilwater_fc_6,soilwater_red_1,soilwater_red_2,soilwater_red_3,soilwater_red_4,soilwater_red_5,soilwater_red_6,soilwater_wp_1,soilwater_wp_2,soilwater_wp_3,soilwater_wp_4,soilwater_wp_5,soilwater_wp_6,soilwater_sat_1,soilwater_sat_2,soilwater_sat_3,soilwater_sat_4,soilwater_sat_5,soilwater_sat_6,soilwater_init_1,soilwater_init_2,soilwater_init_3,soilwater_init_4,soilwater_init_5,soilwater_init_6,bulkdensity_1,bulkdensity_2,bulkdensity_3,bulkdensity_4,bulkdensity_5,bulkdensity_6,clay_1,clay_2,clay_3,clay_4,clay_5,clay_6,carbon_1,carbon_2,carbon_3,carbon_4,carbon_5,carbon_6,ammonium_1,ammonium_2,ammonium_3,ammonium_4,ammonium_5,ammonium_6,nitrate_1,nitrate_2,nitrate_3,nitrate_4,nitrate_5,nitrate_6,sand_1,sand_2,sand_3,sand_4,sand_5,sand_6,soilwater_res_1,soilwater_res_2,soilwater_res_3,soilwater_res_4,soilwater_res_5,soilwater_res_6,macroporevolume_1,macroporevolume_2,macroporevolume_3,macroporevolume_4,macroporevolume_5,macroporevolume_6,SoilLayerDepth_1,SoilLayerDepth_2,SoilLayerDepth_3,SoilLayerDepth_4,SoilLayerDepth_5,SoilLayerDepth_6,CaCO3_1,CaCO3_2,CaCO3_3,CaCO3_4,CaCO3_5,CaCO3_6,PH_1,PH_2,PH_3,PH_4,PH_5,PH_6,BSA_1,BSA_2,BSA_3,BSA_4,BSA_5,BSA_6,LowerBoundaryConcentration,RootMaxUptakeRate,InitialDissolvedPConcentration_1,InitialDissolvedPConcentration_2,InitialDissolvedPConcentration_3,InitialDissolvedPConcentration_4,InitialDissolvedPConcentration_5,InitialDissolvedPConcentration_6,InitialAdsorbedPConcentration_1,InitialAdsorbedPConcentration_2,InitialAdsorbedPConcentration_3,InitialAdsorbedPConcentration_4,InitialAdsorbedPConcentration_5,InitialAdsorbedPConcentration_6,InitialFixedPConcentration_1,InitialFixedPConcentration_2,InitialFixedPConcentration_3,InitialFixedPConcentration_4,InitialFixedPConcentration_5,InitialFixedPConcentration_6,slimalfa_1,slimalfa_2,slimalfa_3,slimalfa_4,slimalfa_5,slimalfa_6
812,6,0.3208364196974407,0.4045474380021907,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3229892324913457,0.3365661041036524,0.331658901912892,0.3178366532301682,0.3177558989000745,0.3196645765439349,0.2492820821886219,0.266080037030723,0.2660149595652494,0.2636422110049454,0.2638530967676268,0.2656483048873234,0.1755749318858981,0.1955939699577936,0.2003710172176068,0.2094477687797227,0.2099502946351791,0.2116320332307118,0.4604135650433532,0.4596139451510562,0.4420131243080096,0.3939945152154863,0.3942797630330105,0.3979005748130566,0.3229892324913457,0.3365661041036524,0.331658901912892,0.3178366532301682,0.3177558989000745,0.3196645765439349,1.31,1.36,1.42,1.59,1.59,1.58,23.7,25.1,26.6,30.3,30.6,31.2,3.52,2.05,1.89,0.89,0.84,0.79,5,4,3,2,1,0,5,4,3,2,1,0,17.2,16.5,17.6,17.2,17.7,18.0,0.1578985899204249,0.1778739060167869,0.1834235712131232,0.194527830328208,0.1950946095681044,0.1967423732224212,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
813,6,0.3229291860199857,0.4082996880887365,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3817345764294264,0.3876988366641281,0.364787902605009,0.3224238182450301,0.3130557607231732,0.3113341243985578,0.3182453353185769,0.3235210356262393,0.2996306332575644,0.2665101969041036,0.2598066576335301,0.2595572581552273,0.2547560942077273,0.2593432345883505,0.2344733639101197,0.2105965755631771,0.206557554543887,0.2077803919118968,0.4976495837249363,0.4980753301921632,0.4780061257323769,0.4103925048659785,0.3926544442015865,0.3900289159717251,0.3817345764294264,0.3876988366641281,0.364787902605009,0.3224238182450301,0.3130557607231732,0.3113341243985578,1.18,1.24,1.32,1.54,1.6,1.61,32.9,33.2,33.2,31.5,31.3,32.0,7.09,3.26,1.65,0.79,0.44,0.33,5,4,3,2,1,0,5,4,3,2,1,0,18.1,18.0,19.3,20.2,20.7,22.2,0.2373241663650508,0.2416527840087508,0.2169768040703987,0.1953799399526465,0.1919392035772245,0.1934763334631067,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
814,6,0.3086198623334939,0.3861818767497132,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3688379672365755,0.3575118455299101,0.3461154704948391,0.3113809657146814,0.2998941821850676,0.2977573585895108,0.3028211662295691,0.2962968209545638,0.2824160174726129,0.2570993788065792,0.2488531958416413,0.2499581557366708,0.2368043652225628,0.2350817963792174,0.2187165644503867,0.202817791898477,0.1978122094982151,0.2021589528838309,0.4927969735775186,0.4621099184338169,0.4607724374260326,0.3958687593541189,0.37114331115012,0.3651790950969804,0.3688379672365755,0.3575118455299101,0.3461154704948391,0.3113809657146814,0.2998941821850676,0.2977573585895108,1.18,1.33,1.35,1.58,1.66,1.68,26.0,27.2,27.7,29.6,28.4,29.6,8.02,4.6,2.92,0.94,0.68,0.63,5,4,3,2,1,0,5,4,3,2,1,0,22.0,21.0,22.5,22.6,22.6,24.8,0.2191405405594092,0.2183969213421325,0.2018290876184427,0.1880693001314637,0.1837553591423135,0.1887612494879825,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
815,6,0.3243234192378287,0.4277775321297666,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3551559377359639,0.3574741128090414,0.3364070948886139,0.3312711995235263,0.3196372071468641,0.3174443233588595,0.2899029632472188,0.2970282815691812,0.2746916421687584,0.2701697025930077,0.2634698838614713,0.2622079037505593,0.2246499887584737,0.236582450329321,0.2129761894489028,0.2090682056624891,0.2073025605760785,0.2069714841422592,0.4801026790649072,0.4647849447817469,0.4495123398519299,0.4438515208740979,0.4195737473962965,0.4166596296295758,0.3551559377359639,0.3574741128090414,0.3364070948886139,0.3312711995235263,0.3196372071468641,0.3174443233588595,1.24,1.34,1.4,1.43,1.51,1.52,29.3,30.8,29.9,31.7,32.3,32.7,5.8,3.07,1.75,0.9,0.65,0.56,5,4,3,2,1,0,5,4,3,2,1,0,23.9,23.0,24.9,25.9,26.8,28.0,0.2073740842462022,0.220065380237866,0.1966117651975639,0.1929051778386834,0.1921692723754208,0.1920453676017609,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
816,6,0.3032764888705397,0.407564654484722,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3204019149397289,0.3306467875923692,0.313417733671122,0.3016845458769325,0.3027117264786592,0.2988654888296442,0.2522827794724531,0.2651554216827362,0.2485445715035297,0.2429754343229543,0.2448825522057491,0.2426460830480696,0.1841636440051773,0.1996640557731032,0.1836714093359375,0.1842663227689761,0.187053377932839,0.1864266772664951,0.4617609601942375,0.4596218604298848,0.439109000216619,0.4051437840565168,0.4035824896156095,0.3972365938210519,0.3204019149397289,0.3306467875923692,0.313417733671122,0.3016845458769325,0.3027117264786592,0.2988654888296442,1.31,1.36,1.43,1.55,1.56,1.58,26.0,27.1,25.9,27.7,28.8,28.8,3.72,1.9,1.31,0.56,0.31,0.26,5,4,3,2,1,0,5,4,3,2,1,0,29.1,28.4,27.7,26.9,26.4,27.7,0.1672804158705318,0.1828655517594312,0.1673562334656939,0.1690521276288965,0.1719470599642865,0.1716556110373001,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
817,6,0.2899314819551726,0.4037749371890493,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3176383271121578,0.3304849727032253,0.3070358341155836,0.2877192422695313,0.2847288617768808,0.2846698577754656,0.2478123979972367,0.2670407796545135,0.2420875111741763,0.2260144715848225,0.2252160268378512,0.2277898546611828,0.1779864688823156,0.2035965866058018,0.1771391882327689,0.1643097009001136,0.1657031918988216,0.1709098515468999,0.4602642762518098,0.4487852719014805,0.4345662945349812,0.4031975572528727,0.3975325088644827,0.394500918473458,0.3176383271121578,0.3304849727032253,0.3070358341155836,0.2877192422695313,0.2847288617768808,0.2846698577754656,1.31,1.38,1.44,1.55,1.57,1.58,24.0,25.1,24.5,24.4,25.2,26.5,3.86,3.15,1.46,0.52,0.36,0.35,5,4,3,2,1,0,5,4,3,2,1,0,27.5,26.9,29.0,29.8,31.7,33.9,0.1609616130442139,0.1870800745986029,0.1609843403046036,0.1490549139689447,0.15081565789705,0.1563967568633715,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
818,6,0.1925511771067769,0.3786593107701632,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.2422012578712505,0.1902599275603885,0.1898778893051245,0.1867217881241502,0.1875712461780637,0.1944395802597132,0.1772288789202702,0.1341327330595204,0.1331643314263913,0.1314323522030918,0.1327710979571319,0.1437420793752846,0.1122564999692899,0.0780055385586523,0.0764507735476582,0.0761429162820333,0.0779709497362,0.093044578490856,0.4334158631836812,0.4155770472869712,0.3892373484788706,0.3815833524555644,0.3792610700085731,0.369525087640516,0.2422012578712505,0.1902599275603885,0.1898778893051245,0.1867217881241502,0.1875712461780637,0.1944395802597132,1.35,1.44,1.54,1.57,1.58,1.61,8.5,8.0,11.3,12.4,13.3,14.3,6.11,2.17,1.36,0.81,0.59,0.52,5,4,3,2,1,0,5,4,3,2,1,0,69.2,69.9,64.6,64.3,64.0,65.2,0.0993473827228474,0.0684407077316165,0.0658150393095662,0.065684860008935,0.0674499146888078,0.0829985937995005,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
819,6,0.3264520463631262,0.4165206654304069,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3745223565158622,0.3647149385717791,0.3379467189310709,0.3305071701866311,0.3228680130735583,0.3187151169182081,0.3087963630018461,0.2992079172151828,0.2726026992741419,0.265157780054762,0.2578347000512743,0.2560727827514611,0.2430703694878299,0.2337008958585864,0.2072586796172129,0.1998083899228928,0.1928013870289902,0.1934304485847142,0.486207932498268,0.4668405680167476,0.435770447005785,0.4268695999985415,0.4145734012101736,0.4027910698997259,0.3745223565158622,0.3647149385717791,0.3379467189310709,0.3305071701866311,0.3228680130735583,0.3187151169182081,1.21,1.35,1.44,1.47,1.51,1.55,30.1,31.4,27.0,26.3,25.4,25.7,7.05,2.11,2.08,1.79,1.56,1.38,5,4,3,2,1,0,5,4,3,2,1,0,9.9,9.5,11.0,11.6,11.6,12.0,0.2252914173822152,0.2160581659269659,0.190123295206231,0.1828196084416774,0.175990677634661,0.1770207091817685,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
820,6,0.1608956803187459,0.3597106208651726,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.1954331447807863,0.1446625377650241,0.1497241415660915,0.1604936506773826,0.1655497208082692,0.160726844860514,0.1386945778093289,0.0997267138829378,0.1050458981778917,0.1148266286270041,0.1201387874860682,0.117470593600825,0.0819560108378715,0.0547908900008516,0.060367654789692,0.0691596065766256,0.0747278541638672,0.0742143423411361,0.4158561847385417,0.3958006981361586,0.3750213289418329,0.3685019829647122,0.357798423267279,0.3491251991422021,0.1954331447807863,0.1446625377650241,0.1497241415660915,0.1604936506773826,0.1655497208082692,0.160726844860514,1.39,1.48,1.56,1.59,1.63,1.65,8.1,6.1,8.5,11.5,12.9,14.1,5.02,1.94,1.14,0.62,0.37,0.29,5,4,3,2,1,0,5,4,3,2,1,0,80.1,81.7,78.0,74.9,73.4,75.3,0.0720134921249706,0.0483670631919484,0.0533775071327233,0.0613022320798399,0.0664685223313114,0.066219470530875,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
821,6,0.3063712528325079,0.4119311630316012,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3211099195378364,0.3403001439322388,0.3253352108114948,0.3086362196668727,0.3040016643582945,0.2996651820297961,0.253994449927714,0.2794179145495478,0.2672437174502811,0.2504766127998049,0.2471716560290084,0.2437834769419396,0.1868789803175915,0.2185356851668568,0.2091522240890674,0.192317005932737,0.1903416476997223,0.1879017718540831,0.4592209874559165,0.4528823901781181,0.4317803407170595,0.4148352947647179,0.4079173235708207,0.4032284687072922,0.3211099195378364,0.3403001439322388,0.3253352108114948,0.3086362196668727,0.3040016643582945,0.2996651820297961,1.33,1.39,1.46,1.52,1.54,1.56,28.8,31.0,30.7,29.4,29.0,29.7,3.0,1.78,1.37,0.64,0.68,0.28,5,4,3,2,1,0,5,4,3,2,1,0,27.6,26.0,27.3,28.1,29.4,30.5,0.1701034979241357,0.2022477006446013,0.1936025324857027,0.1770659089777461,0.1753966838292519,0.1732024485893835,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
822,6,0.3313390429964574,0.4303612673880412,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3613788603852115,0.3298712060231177,0.3492282579413404,0.3404043945686877,0.327418225198376,0.3261491752301847,0.2856824704831462,0.2598519385851986,0.2868647419010149,0.2801418698797339,0.2677943012522281,0.2671940829548847,0.209986080581081,0.1898326711472795,0.2245012258606896,0.2198793451907801,0.2081703773060802,0.2082389906795847,0.5502537351477296,0.5088167773847221,0.4766659101837699,0.4536064120700385,0.4149087903539329,0.4087828439900736,0.3613788603852115,0.3298712060231177,0.3492282579413404,0.3404043945686877,0.327418225198376,0.3261491752301847,0.97,1.12,1.21,1.28,1.4,1.42,14.6,14.9,16.7,18.2,18.7,19.1,10.31,7.61,12.24,12.15,12.49,12.37,5,4,3,2,1,0,5,4,3,2,1,0,61.9,62.2,59.7,59.2,58.1,57.2,0.1911467838490243,0.1725474160310896,0.2078566297071087,0.2037062608406652,0.1921591331583403,0.1923237531160997,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
823,6,0.1540706918028721,0.4193897216724205,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.312362425434658,0.2321373111515476,0.1910092850252251,0.15624946123539,0.1376090978915865,0.1387396609378211,0.2248751078584148,0.1634739695046184,0.1322354833597578,0.1068083938940901,0.0941397643434577,0.0956326159835488,0.1373877902821716,0.0948106278576893,0.0734616816942905,0.0573673265527903,0.0506704307953289,0.0525255710292765,0.5574433086131922,0.4911703939954736,0.4581852443118455,0.431195980144553,0.4090822411322526,0.4000707613715902,0.312362425434658,0.2321373111515476,0.1910092850252251,0.15624946123539,0.1376090978915865,0.1387396609378211,0.93,1.16,1.27,1.36,1.43,1.46,6.6,6.7,6.8,7.0,7.0,7.9,7.37,4.26,2.97,1.73,1.35,1.3,5,4,3,2,1,0,5,4,3,2,1,0,79.2,79.5,80.6,82.0,83.3,82.6,0.120290916171057,0.0827061100694906,0.0640748824022557,0.0503455413774404,0.0448297608884087,0.0464859170523329,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
824,6,0.2136795884296463,0.3690723394129076,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.2522497755324829,0.2124404974280419,0.2029507867897303,0.2007028549663585,0.2151336207960094,0.2167957155130935,0.1870246363365647,0.1553167123582453,0.1490475049480811,0.1467734580920433,0.1626999856242275,0.1648164354165715,0.1217994971406464,0.0981929272884486,0.095144223106432,0.0928440612177281,0.1102663504524456,0.1128371553200495,0.4414479589677547,0.4087862302063209,0.3833999666762477,0.371845298860419,0.3651039303289502,0.3600885010656524,0.2522497755324829,0.2124404974280419,0.2029507867897303,0.2007028549663585,0.2151336207960094,0.2167957155130935,1.33,1.46,1.55,1.6,1.63,1.65,14.2,10.8,11.5,14.9,18.1,18.4,5.36,2.89,2.13,1.13,0.88,0.73,5,4,3,2,1,0,5,4,3,2,1,0,65.0,67.4,66.3,63.5,60.2,59.0,0.1076203438469627,0.0870787547105128,0.0845880097932582,0.0815843906602349,0.0984391823815478,0.1009756081281747,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
825,6,0.186773986211498,0.4016371637095938,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.2971265099469797,0.199227502771627,0.1994044969146889,0.1725518260173527,0.1767170288356172,0.1864058627718283,0.2209815813457774,0.1368100759859974,0.1394440791989738,0.1207552236199399,0.124724115543356,0.1344822639779709,0.144836652744575,0.0743926492003679,0.0794836614832587,0.0689586212225271,0.0727312022510949,0.0825586651841135,0.522469430234689,0.4780674629242848,0.4587757737162793,0.4093836483371436,0.3899779086666236,0.3817214855897903,0.2971265099469797,0.199227502771627,0.1994044969146889,0.1725518260173527,0.1767170288356172,0.1864058627718283,1.03,1.19,1.25,1.41,1.48,1.51,5.6,4.7,5.3,5.9,6.2,8.7,10.83,4.29,5.16,4.87,5.02,4.64,5,4,3,2,1,0,5,4,3,2,1,0,84.2,85.2,84.5,84.4,82.3,79.4,0.1287806636469869,0.0646193912760937,0.0694527758122119,0.0605714316313461,0.063987292992173,0.0730540051467927,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
826,6,0.3285840886520882,0.4249435201640514,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3655818493176163,0.3649882788157932,0.3595290305022644,0.3263586863847235,0.3219302030465538,0.321781215247338,0.3019498450125356,0.3024816246051153,0.292234665034602,0.2677333511971114,0.2645873177140535,0.2667312566845801,0.238317840707455,0.2399749703944373,0.2249402995669396,0.2091080160094994,0.2072444323815531,0.2116812981218221,0.4828094136474584,0.4733769559877335,0.4804367406456487,0.4237584676448323,0.4154552249052484,0.4130337326945603,0.3655818493176163,0.3649882788157932,0.3595290305022644,0.3263586863847235,0.3219302030465538,0.321781215247338,1.23,1.32,1.31,1.5,1.53,1.54,31.3,31.7,31.7,31.9,32.2,33.6,6.33,2.71,1.54,0.63,0.37,0.28,5,4,3,2,1,0,5,4,3,2,1,0,20.8,19.5,21.1,21.1,21.2,23.0,0.2211162386603149,0.2229461823432437,0.2072043465490027,0.1933854927691863,0.1918089980081863,0.1966686724263008,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
827,6,0.2761838709750858,0.403788718240365,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3057137020484249,0.3083481989479468,0.2936352363957195,0.277878853208172,0.272091082709905,0.270001862447184,0.2366936211493414,0.2430024639902837,0.2268303478377888,0.2151893120541346,0.2112819847757275,0.2110794131236562,0.167673540250258,0.1776567290326206,0.1600254592798581,0.1524997709000972,0.1504728868415499,0.1521569638001285,0.4608943221648889,0.4479563293157856,0.4388796145196308,0.4086995812887184,0.398518580502804,0.3918878386752252,0.3057137020484249,0.3083481989479468,0.2936352363957195,0.277878853208172,0.272091082709905,0.270001862447184,1.31,1.38,1.42,1.52,1.56,1.58,23.5,22.6,22.2,21.9,23.0,23.2,3.45,2.53,1.39,0.99,0.4,0.45,5,4,3,2,1,0,5,4,3,2,1,0,35.6,35.6,34.7,35.6,36.4,37.7,0.1511405914950343,0.1614596240143536,0.1440883603819248,0.1374725548494331,0.1358260921002065,0.1377848648492557,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
828,6,0.3133898792404641,0.4096559873842693,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.322387591867085,0.3405414232307584,0.3204467287106253,0.3160212275870105,0.3083357516588331,0.3103985583182679,0.2523343155240897,0.2741803702893037,0.2578128367242378,0.259176576154063,0.2516190799269686,0.2537005415318336,0.1822810391810944,0.2078193173478489,0.1951789447378502,0.2023319247211155,0.1949024081951041,0.1970025247453994,0.4600340398860328,0.4615841453477747,0.4331716008330787,0.4100823927844554,0.4011206077770277,0.4017031571683501,0.322387591867085,0.3405414232307584,0.3204467287106253,0.3160212275870105,0.3083357516588331,0.3103985583182679,1.32,1.36,1.45,1.54,1.57,1.57,26.3,28.2,27.1,30.6,29.7,30.1,3.27,1.81,1.55,0.64,0.38,0.33,5,4,3,2,1,0,5,4,3,2,1,0,22.7,21.8,24.2,23.0,23.5,22.4,0.1650727155348432,0.1906276448031404,0.1789773205305082,0.1870971820471063,0.1798226062733711,0.1818760939944977,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
829,6,0.1985279066646422,0.3896103404581779,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.283888305868929,0.2368527455200441,0.2226748945682676,0.2012013403730151,0.1864092456826822,0.190850788913616,0.2104841190322753,0.1659737951269137,0.160420892706951,0.1453594480823409,0.1309189642789751,0.1386263691621085,0.1370799321956216,0.0950948447337833,0.0981668908456343,0.0895175557916668,0.0754286828752679,0.0864019494106009,0.4868726663011183,0.4753126666228383,0.4441064010667601,0.4004470313273089,0.3742872790490293,0.3708807997611976,0.283888305868929,0.2368527455200441,0.2226748945682676,0.2012013403730151,0.1864092456826822,0.190850788913616,1.18,1.25,1.35,1.5,1.59,1.6,11.1,10.9,10.4,10.9,10.9,11.0,6.54,2.41,2.45,1.68,1.28,1.19,5,4,3,2,1,0,5,4,3,2,1,0,64.4,65.0,66.1,65.1,64.5,65.6,0.1210541289431823,0.0816599612520721,0.0864789558032817,0.0791085038572905,0.0649897622186785,0.0765915080177337,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
830,6,0.3186098481340328,0.4301310736461901,50,0.01,0.1,0.05,0.15,0.3,0.6,1.0,2.0,0.3815473253011007,0.3750232486615195,0.3612583817294252,0.3274790358351268,0.3117422132377832,0.3035106518317934,0.3179977326959944,0.3124605783186279,0.301881364978151,0.269899500185417,0.2544722138086166,0.2467936320345912,0.254448140090888,0.2498979079757363,0.2425043482268768,0.2123199645357073,0.19720221437945,0.1900766122373891,0.5080877540566473,0.4950319720451774,0.4739916928496168,0.4380192665075719,0.4211616352104158,0.4143853744211497,0.3815473253011007,0.3750232486615195,0.3612583817294252,0.3274790358351268,0.3117422132377832,0.3035106518317934,1.14,1.23,1.3,1.43,1.49,1.51,31.1,30.3,30.9,30.3,29.2,28.4,7.72,4.1,3.71,1.97,1.26,1.15,5,4,3,2,1,0,5,4,3,2,1,0,28.9,29.8,30.1,31.1,31.2,33.4,0.2370586764511907,0.2327691276811277,0.226171700221824,0.1968482441565766,0.1820608484804554,0.1751949210509677,0.0425,0.0425,0.0425,0.0225,0.0225,0.0,0.05,0.15,0.3,0.6,1.0,2.0,0,0,0,0,0,0,5.29,5.11,4.63,4.73,4.9,5.14,89,89,89,89,89,89,0,1e-05,32,32,32,20,2,2,202,202,202,129,14,14,807,807,807,516,57,57,0.95,0.95,0.95,0.95,0.95,0.95
