location,Latitude,SunInclination,Altitude
2517,51.357664,-4,10
2518,51.359817,-4,10
2519,51.361192,-4,10
2520,51.375822,-4,10
2524,51.367311,-4,10
2525,51.36065,-4,10
2528,51.314992,-4,10
2530,51.303119,-4,10
2531,51.315749,-4,10
2532,51.281814,-4,10
2533,51.315424,-4,10
2535,51.321471,-4,10
2537,51.323106,-4,10
2541,51.33056,-4,10
2542,51.342331,-4,10
2547,51.331701,-4,10
2548,51.328138,-4,10
2552,51.359835,-4,10
2553,51.371947,-4,10
2554,51.348162,-4,10
2557,51.367527,-4,10
2558,51.338468,-4,10
2560,51.3496,-4,10
2564,51.332862,-4,10
2567,51.345342,-4,10
2569,51.358422,-4,10
2570,51.372276,-4,10
2572,51.347588,-4,10
2573,51.358722,-4,10
2574,51.338869,-4,10
2575,51.327146,-4,10
2577,51.331424,-4,10
2578,51.359673,-4,10
2579,51.355791,-4,10
2580,51.339346,-4,10
2582,51.340891,-4,10
2583,51.317394,-4,10
2588,51.314563,-4,10
2590,51.322686,-4,10
2591,51.319019,-4,10
2592,51.293483,-4,10
2593,51.311607,-4,10
2595,51.321697,-4,10
2596,51.276409,-4,10
2598,51.269115,-4,10
2601,51.272003,-4,10
2602,51.270086,-4,10
2603,51.257181,-4,10
2604,51.278745,-4,10
2609,51.223945,-4,10
2610,51.230323,-4,10
2615,51.232288,-4,10
2616,51.254159,-4,10
2623,51.275466,-4,10
2628,51.249567,-4,10
2632,51.28761,-4,10
2633,51.292062,-4,10
2634,51.272719,-4,10
2635,51.26048,-4,10
2636,51.285246,-4,10
2638,51.2557,-4,10
2643,51.284731,-4,10
2644,51.299792,-4,10
2646,51.277342,-4,10
2647,51.257543,-4,10
2648,51.261457,-4,10
2649,51.289262,-4,10
2650,51.284451,-4,10
2651,51.290066,-4,10
2652,51.268886,-4,10
2654,51.264849,-4,10
2655,51.263705,-4,10
2656,51.268416,-4,10
2657,51.252903,-4,10
2659,51.264952,-4,10
2660,51.239934,-4,10
2661,51.260991,-4,10
2663,51.269655,-4,10
2664,51.240195,-4,10
2665,51.229493,-4,10
2666,51.254229,-4,10
2667,51.240281,-4,10
2668,51.239907,-4,10
2669,51.220457,-4,10
2670,51.251888,-4,10
2671,51.230516,-4,10
2672,51.219363,-4,10
2673,51.239318,-4,10
2674,51.214305,-4,10
2677,51.224541,-4,10
2679,51.2089,-4,10
2681,51.175218,-4,10
2682,51.184214,-4,10
2683,51.175468,-4,10
2684,51.196431,-4,10
2687,51.151621,-4,10
2690,51.159757,-4,10
2691,51.155291,-4,10
2697,51.153807,-4,10
2698,51.182977,-4,10
2700,51.204332,-4,10
2702,51.190904,-4,10
2704,51.183262,-4,10
2708,51.216419,-4,10
2712,51.196492,-4,10
2716,51.216165,-4,10
2717,51.215495,-4,10
2718,51.188477,-4,10
2719,51.221544,-4,10
2721,51.205217,-4,10
2724,51.225721,-4,10
2725,51.182495,-4,10
2726,51.192957,-4,10
2727,51.201531,-4,10
2728,51.199015,-4,10
2729,51.190102,-4,10
2730,51.198417,-4,10
2731,51.186367,-4,10
2732,51.205336,-4,10
2733,51.178033,-4,10
2734,51.188465,-4,10
2738,51.189908,-4,10
2739,51.177506,-4,10
2741,51.19384,-4,10
2742,51.181684,-4,10
2744,51.174174,-4,10
2745,51.187727,-4,10
2746,51.152785,-4,10
2747,51.159936,-4,10
2749,51.15962,-4,10
2751,51.139236,-4,10
2753,51.160279,-4,10
2755,51.118625,-4,10
2760,51.131194,-4,10
2761,51.109601,-4,10
2762,51.08334,-4,10
2764,51.054107,-4,10
2765,51.057132,-4,10
2766,51.094821,-4,10
2767,51.087421,-4,10
2770,51.083155,-4,10
2773,51.076673,-4,10
2776,51.104959,-4,10
2777,51.120764,-4,10
2779,51.131359,-4,10
2781,51.100083,-4,10
2787,51.142963,-4,10
2788,51.132681,-4,10
2790,51.139679,-4,10
2791,51.147251,-4,10
2792,51.116346,-4,10
2793,51.123748,-4,10
2794,51.123039,-4,10
2795,51.136443,-4,10
2798,51.145006,-4,10
2799,51.11391,-4,10
2803,51.113742,-4,10
2804,51.156549,-4,10
2805,51.15174,-4,10
2806,51.145001,-4,10
2807,51.144761,-4,10
2808,51.122626,-4,10
2809,51.145188,-4,10
2810,51.139146,-4,10
2811,51.129754,-4,10
2812,51.141468,-4,10
2813,51.126193,-4,10
2814,51.12272,-4,10
2815,51.115125,-4,10
2816,51.101748,-4,10
2817,51.118617,-4,10
2818,51.131299,-4,10
2822,51.101623,-4,10
2823,51.082665,-4,10
2825,51.087151,-4,10
2826,51.094384,-4,10
2827,51.103505,-4,10
2828,51.099118,-4,10
2829,51.089788,-4,10
2830,51.088508,-4,10
2833,51.065625,-4,10
2839,51.065321,-4,10
2840,51.043663,-4,10
2841,51.051108,-4,10
2844,50.981178,-4,10
2845,50.987151,-4,10
2847,51.01612,-4,10
2848,51.001508,-4,10
2849,51.04014,-4,10
2850,51.00758,-4,10
2851,51.026339,-4,10
2855,51.01528,-4,10
2857,51.03058,-4,10
2860,51.030315,-4,10
2869,51.066745,-4,10
2873,51.040206,-4,10
2874,51.05734,-4,10
2875,51.044857,-4,10
2880,51.062909,-4,10
2881,51.084781,-4,10
2883,51.078009,-4,10
2884,51.053202,-4,10
2885,51.064723,-4,10
2886,51.047106,-4,10
2887,51.050125,-4,10
2888,51.078891,-4,10
2889,51.060562,-4,10
2890,51.041069,-4,10
2891,51.07176,-4,10
2892,51.048895,-4,10
2893,51.056385,-4,10
2894,51.068419,-4,10
2895,51.036013,-4,10
2897,51.021678,-4,10
2898,51.031708,-4,10
2899,51.060579,-4,10
2900,51.036196,-4,10
2901,51.060821,-4,10
2902,51.034247,-4,10
2904,51.033205,-4,10
2905,51.032163,-4,10
2906,51.022887,-4,10
2907,50.995854,-4,10
2908,51.01602,-4,10
2909,51.03328,-4,10
2910,51.027015,-4,10
2912,50.998275,-4,10
2914,51.001352,-4,10
2915,50.980457,-4,10
2919,50.94391,-4,10
2920,50.921308,-4,10
2921,50.93847,-4,10
2922,50.943895,-4,10
2929,50.938854,-4,10
2931,50.954033,-4,10
2932,50.981405,-4,10
2936,50.973786,-4,10
2939,50.963627,-4,10
2942,50.973035,-4,10
2945,50.988626,-4,10
2946,51.0078,-4,10
2947,50.996196,-4,10
2948,51.007543,-4,10
2950,50.978307,-4,10
2956,50.980991,-4,10
2957,51.004475,-4,10
2958,51.000867,-4,10
2959,51.001923,-4,10
2960,50.97903,-4,10
2961,50.969145,-4,10
2962,50.994422,-4,10
2963,51.002858,-4,10
2965,50.993822,-4,10
2966,50.974896,-4,10
2967,50.982423,-4,10
2969,50.982917,-4,10
2971,50.996554,-4,10
2972,50.953247,-4,10
2973,50.961861,-4,10
2974,50.967707,-4,10
2976,50.96669,-4,10
2977,50.95475,-4,10
2978,50.966611,-4,10
2979,50.943869,-4,10
2980,50.926311,-4,10
2981,50.932387,-4,10
2982,50.94872,-4,10
2986,50.912234,-4,10
2987,50.933998,-4,10
2988,50.912572,-4,10
2992,50.90354,-4,10
2994,50.853784,-4,10
2996,50.873568,-4,10
2998,50.861022,-4,10
2999,50.865427,-4,10
3000,50.895253,-4,10
3005,50.879701,-4,10
3007,50.886593,-4,10
3008,50.893834,-4,10
3013,50.90312,-4,10
3014,50.919892,-4,10
3016,50.899707,-4,10
3018,50.913611,-4,10
3019,50.92792,-4,10
3022,50.935138,-4,10
3023,50.908332,-4,10
3029,50.919246,-4,10
3030,50.912818,-4,10
3033,50.898478,-4,10
3034,50.923109,-4,10
3035,50.930588,-4,10
3036,50.919722,-4,10
3037,50.926605,-4,10
3038,50.937583,-4,10
3039,50.911356,-4,10
3040,50.90736,-4,10
3043,50.923195,-4,10
3045,50.914632,-4,10
3047,50.923454,-4,10
3048,50.909271,-4,10
3050,50.88243,-4,10
3051,50.880812,-4,10
3052,50.888873,-4,10
3053,50.866854,-4,10
3055,50.892888,-4,10
3056,50.8613,-4,10
3058,50.880562,-4,10
3059,50.861298,-4,10
3060,50.84516,-4,10
3062,50.847856,-4,10
3066,50.784726,-4,10
3067,50.797962,-4,10
3068,50.809921,-4,10
3069,50.788221,-4,10
3070,50.798586,-4,10
3071,50.786203,-4,10
3074,50.809285,-4,10
3076,50.793703,-4,10
3090,50.865476,-4,10
3091,50.860903,-4,10
3092,50.841995,-4,10
3093,50.835182,-4,10
3094,50.852382,-4,10
3096,50.856109,-4,10
3097,50.855851,-4,10
3098,50.840799,-4,10
3099,50.858215,-4,10
3100,50.868044,-4,10
3101,50.854474,-4,10
3102,50.826769,-4,10
3106,50.841827,-4,10
3107,50.836771,-4,10
3110,50.823491,-4,10
3112,50.814602,-4,10
3113,50.827427,-4,10
3116,50.832175,-4,10
3117,50.813546,-4,10
3118,50.832039,-4,10
3119,50.818944,-4,10
3120,50.845686,-4,10
3121,50.81414,-4,10
3126,50.802234,-4,10
3129,50.812715,-4,10
3131,50.794223,-4,10
3133,50.787494,-4,10
3134,50.712003,-4,10
3138,50.716069,-4,10
3139,50.720882,-4,10
3140,50.71133,-4,10
3143,50.743768,-4,10
3145,50.746892,-4,10
3154,50.771976,-4,10
3155,50.764995,-4,10
3158,50.753623,-4,10
3161,50.765927,-4,10
3162,50.796674,-4,10
3163,50.780334,-4,10
3164,50.755181,-4,10
3165,50.782449,-4,10
3166,50.781898,-4,10
3167,50.80143,-4,10
3169,50.787819,-4,10
3170,50.764011,-4,10
3171,50.784608,-4,10
3175,50.795059,-4,10
3176,50.772786,-4,10
3177,50.781059,-4,10
3179,50.752626,-4,10
3180,50.755358,-4,10
3181,50.746584,-4,10
3182,50.764754,-4,10
3184,50.748315,-4,10
3185,50.739133,-4,10
3186,50.741462,-4,10
3187,50.74985,-4,10
3188,50.743257,-4,10
3189,50.754388,-4,10
3193,50.742454,-4,10
3197,50.728211,-4,10
3198,50.712252,-4,10
3200,50.665491,-4,10
3203,50.658292,-4,10
3204,50.638892,-4,10
3205,50.679553,-4,10
3206,50.654498,-4,10
3207,50.670365,-4,10
3209,50.670366,-4,10
3210,50.698992,-4,10
3217,50.672784,-4,10
3218,50.70269,-4,10
3221,50.71032,-4,10
3223,50.712219,-4,10
3224,50.701562,-4,10
3228,50.716114,-4,10
3230,50.698925,-4,10
3232,50.714372,-4,10
3235,50.719249,-4,10
3238,50.706644,-4,10
3242,50.711479,-4,10
3244,50.708824,-4,10
3245,50.718193,-4,10
3248,50.707464,-4,10
3251,50.696864,-4,10
3252,50.674758,-4,10
3254,50.669861,-4,10
3255,50.681409,-4,10
3256,50.689774,-4,10
3257,50.672364,-4,10
3258,50.667858,-4,10
3260,50.672244,-4,10
3263,50.649671,-4,10
3269,50.603435,-4,10
3271,50.572263,-4,10
3272,50.594423,-4,10
3275,50.58728,-4,10
3276,50.586523,-4,10
3280,50.642946,-4,10
3282,50.612561,-4,10
3285,50.631497,-4,10
3286,50.625985,-4,10
3288,50.646293,-4,10
3289,50.633694,-4,10
3290,50.649476,-4,10
3291,50.613535,-4,10
3292,50.6169,-4,10
3293,50.614407,-4,10
3294,50.639003,-4,10
3296,50.648691,-4,10
3301,50.643586,-4,10
3307,50.646383,-4,10
3309,50.613425,-4,10
3310,50.636017,-4,10
3311,50.642642,-4,10
3313,50.616086,-4,10
3314,50.602544,-4,10
3316,50.5991,-4,10
3317,50.610983,-4,10
