location,Latitude,SunInclination,Altitude
3399,54.67326259975845,-4,10
3400,52.70681248241875,-4,10
3401,51.070083450262814,-4,10
3402,51.83340852423027,-4,10
3403,54.60395133433659,-4,10
3404,54.25896879813906,-4,10
3405,52.66843639805072,-4,10
3406,51.178215708769045,-4,10
3407,53.81276201615931,-4,10
3408,53.61950579390019,-4,10
3409,53.44760129325133,-4,10
3410,54.367961642951194,-4,10
3411,52.02325381001386,-4,10
3412,51.00479541581127,-4,10
3413,52.22448734945692,-4,10
3414,54.38835994517355,-4,10
3415,51.19615619726089,-4,10
3416,53.897814241766156,-4,10
3417,51.487957483407875,-4,10
3418,54.4673122008206,-4,10
3419,49.17989415509443,-4,10
3420,53.83187402989436,-4,10
3421,52.07715211953875,-4,10
3422,54.44174698478007,-4,10
3423,54.150341510862766,-4,10
3424,48.96014018562591,-4,10
3425,51.468173077372015,-4,10
3426,53.57552554592652,-4,10
3427,53.89606133944388,-4,10
3428,53.45544380085643,-4,10
3429,48.918092774089736,-4,10
3430,53.731497560218024,-4,10
3431,49.786691310137506,-4,10
3432,54.039921919099406,-4,10
3433,50.8223287240334,-4,10
3434,51.04763851233149,-4,10
3435,51.37606865581967,-4,10
3437,51.41584382787704,-4,10
3438,50.777071962607025,-4,10
3439,50.91449491575789,-4,10
3440,49.41210689415183,-4,10
3441,52.725680362798954,-4,10
3442,48.8418719693699,-4,10
3443,48.55748106633664,-4,10
3444,48.03620677207623,-4,10
3445,51.46830852585994,-4,10
3446,48.366351104533635,-4,10
3447,51.29436439716565,-4,10
3448,50.780433725526564,-4,10
3449,51.54352530494576,-4,10
3450,53.23396405514913,-4,10
3451,52.02729920737387,-4,10
3452,52.703413343317415,-4,10
3453,51.51407574480287,-4,10
3454,53.568474731358066,-4,10
3455,52.238307786351754,-4,10
3456,50.03461901624024,-4,10
3457,50.88659395067612,-4,10
3458,50.72813887884184,-4,10
3459,52.681598692420835,-4,10
3460,53.948774225763856,-4,10
3461,53.519710629674485,-4,10
3462,49.31562420532903,-4,10
3463,49.6532149858742,-4,10
3464,51.93688049518454,-4,10
3465,51.31129636476054,-4,10
3467,52.00596538211185,-4,10
3468,54.04943735284436,-4,10
3469,51.12922126893466,-4,10
3470,50.81634681351855,-4,10
3471,51.82557100991129,-4,10
3472,51.40729250303432,-4,10
3473,54.566236905379306,-4,10
3474,52.325096933038125,-4,10
3475,50.81902880769575,-4,10
3476,52.66380821974771,-4,10
3477,53.86296604879666,-4,10
3478,51.19012491211323,-4,10
3479,50.28254339058824,-4,10
3480,53.82875298754199,-4,10
3481,51.88292345202839,-4,10
3482,53.761757707718864,-4,10
3483,51.85257091580934,-4,10
3484,51.5390929769704,-4,10
3485,48.067777764909174,-4,10
5014,49.12400241278915,-4,10
5015,51.27045644539986,-4,10
5016,50.832716454600494,-4,10
5017,48.129275864757616,-4,10
5018,54.10541430544047,-4,10
5019,48.25077345155129,-4,10
5020,53.496961286284254,-4,10
5021,48.21957851575275,-4,10
5022,52.31379816439449,-4,10
5023,50.883520267163036,-4,10
