projectid;simulationid;vColumn;vRow;vLocationID;vNUTS_ID;vNUTS_NAME;vSTATE_NAME;start_date;end_date;vIDPL;vYear
748;C234R274;234;274;5210;DE927;Nienburg (Weser);Niedersachsen;2018-01-01;2019-12-31;239;2019
749;C490R748;490;748;5211;DE214;Altötting;Bayern;2018-01-01;2019-12-31;243;2019
750;C601R415;601;415;5212;DED2C;Bautzen;Sachsen;2018-01-01;2019-12-31;223;2019
751;C388R397;388;397;5213;DEE0A;Mansfeld-Südharz;Sachsen-Anhalt;2018-01-01;2019-12-31;257;2019
752;C373R125;373;125;5214;DE80M;Nordwestmecklenburg;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;230;2019
753;C347R82;347;82;5215;DEF08;Ostholstein;Schleswig-Holstein;2018-01-01;2019-12-31;239;2019
754;C221R513;221;513;5216;DE71E;Wetteraukreis;Hessen;2018-01-01;2019-12-31;226;2019
755;C487R140;487;140;5217;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;235;2019
756;C550R182;550;182;5218;DE40I;Uckermark;Brandenburg;2018-01-01;2019-12-31;229;2019
757;C426R748;426;748;5219;DE21A;Erding;Bayern;2018-01-01;2019-12-31;228;2019
758;C436R228;436;228;5220;DE40F;Prignitz;Brandenburg;2018-01-01;2019-12-31;237;2019
759;C530R105;530;105;5221;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;239;2019
760;C390R251;390;251;5222;DEE0D;Stendal;Sachsen-Anhalt;2018-01-01;2019-12-31;241;2019
761;C202R394;202;394;5223;DEA47;Paderborn;Nordrhein-Westfalen;2018-01-01;2019-12-31;235;2019
762;C408R306;408;306;5224;DEE06;Jerichower Land;Sachsen-Anhalt;2018-01-01;2019-12-31;248;2019
763;C458R106;458;106;5225;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;234;2019
764;C304R412;304;412;5226;DEG06;Eichsfeld;Thüringen;2018-01-01;2019-12-31;248;2019
765;C456R464;456;464;5227;DED45;Zwickau;Sachsen;2018-01-01;2019-12-31;234;2019
766;C444R139;444;139;5228;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;224;2019
767;C585R368;585;368;5229;DE40G;Spree-Neiße;Brandenburg;2018-01-01;2019-12-31;246;2019
768;C260R29;260;29;5231;DEF0C;Schleswig-Flensburg;Schleswig-Holstein;2018-01-01;2019-12-31;238;2019
769;C464R97;464;97;5232;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;234;2019
770;C388R326;388;326;5233;DEE07;Börde;Sachsen-Anhalt;2018-01-01;2019-12-31;241;2019
771;C373R142;373;142;5234;DE80M;Nordwestmecklenburg;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;230;2019
772;C456R671;456;671;5235;DE238;Regensburg, Landkreis;Bayern;2018-01-01;2019-12-31;222;2019
773;C238R141;238;141;5236;DE939;Stade;Niedersachsen;2018-01-01;2019-12-31;236;2019
774;C427R112;427;112;5237;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;251;2019
775;C279R735;279;735;5238;DE145;Alb-Donau-Kreis;Baden-Württemberg;2018-01-01;2019-12-31;240;2019
776;C494R429;494;429;5239;DED43;Mittelsachsen;Sachsen;2018-01-01;2019-12-31;230;2019
777;C525R151;525;151;5240;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;227;2019
778;C464R96;464;96;5241;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;234;2019
779;C501R703;501;703;5242;DE22C;Dingolfing-Landau;Bayern;2018-01-01;2019-12-31;239;2019
780;C479R241;479;241;5243;DE40D;Ostprignitz-Ruppin;Brandenburg;2018-01-01;2019-12-31;241;2019
781;C476R239;476;239;5244;DE40D;Ostprignitz-Ruppin;Brandenburg;2018-01-01;2019-12-31;239;2019
782;C336R516;336;516;5245;DEG0E;Hildburghausen;Thüringen;2018-01-01;2019-12-31;229;2019
783;C220R143;220;143;5246;DE932;Cuxhaven;Niedersachsen;2018-01-01;2019-12-31;236;2019
784;C442R726;442;726;5247;DE227;Landshut, Landkreis;Bayern;2018-01-01;2019-12-31;249;2019
785;C262R137;262;137;5248;DEF0E;Steinburg;Schleswig-Holstein;2018-01-01;2019-12-31;239;2019
786;C264R33;264;33;5249;DEF0C;Schleswig-Flensburg;Schleswig-Holstein;2018-01-01;2019-12-31;238;2019
787;C412R358;412;358;5250;DEE0C;Salzlandkreis;Sachsen-Anhalt;2018-01-01;2019-12-31;242;2019
788;C229R433;229;433;5251;DE736;Waldeck-Frankenberg;Hessen;2018-01-01;2019-12-31;245;2019
789;C323R666;323;666;5252;DE256;Ansbach, Landkreis;Bayern;2018-01-01;2019-12-31;232;2019
790;C470R423;470;423;5253;DED52;Leipzig;Sachsen;2018-01-01;2019-12-31;232;2019
791;C420R508;420;508;5254;DEG0K;Saale-Orla-Kreis;Thüringen;2018-01-01;2019-12-31;237;2019
792;C159R318;159;318;5255;DE94E;Osnabrück, Landkreis;Niedersachsen;2018-01-01;2019-12-31;240;2019
793;C305R457;305;457;5256;DEG0R;Wartburgkreis;Thüringen;2018-01-01;2019-12-31;243;2019
794;C96R629;96;629;5257;DEB3G;Kusel;Rheinland-Pfalz;2018-01-01;2019-12-31;249;2019
795;C194R799;194;799;5258;DE137;Tuttlingen;Baden-Württemberg;2018-01-01;2019-12-31;236;2019
796;C317R525;317;525;5259;DE266;Rhön-Grabfeld;Bayern;2018-01-01;2019-12-31;233;2019
797;C588R419;588;419;5260;DED2C;Bautzen;Sachsen;2018-01-01;2019-12-31;223;2019
798;C394R687;394;687;5261;DE219;Eichstätt;Bayern;2018-01-01;2019-12-31;239;2019
799;C30R376;30;376;5262;DEA1B;Kleve;Nordrhein-Westfalen;2018-01-01;2019-12-31;258;2019
800;C543R446;543;446;5263;DED2F;Sächsische Schweiz-Osterzgebirge;Sachsen;2018-01-01;2019-12-31;237;2019
801;C412R274;412;274;5264;DEE0D;Stendal;Sachsen-Anhalt;2018-01-01;2019-12-31;227;2019
802;C274R34;274;34;5265;DEF0C;Schleswig-Flensburg;Schleswig-Holstein;2018-01-01;2019-12-31;238;2019
803;C290R562;290;562;5266;DE26A;Main-Spessart;Bayern;2018-01-01;2019-12-31;236;2019
804;C125R162;125;162;5267;DE94H;Wittmund;Niedersachsen;2018-01-01;2019-12-31;227;2019
805;C549R175;549;175;5268;DE40I;Uckermark;Brandenburg;2018-01-01;2019-12-31;229;2019
806;C535R271;535;271;5269;DE409;Märkisch-Oderland;Brandenburg;2018-01-01;2019-12-31;237;2019
807;C473R270;473;270;5270;DE408;Havelland;Brandenburg;2018-01-01;2019-12-31;241;2019
808;C382R373;382;373;5271;DEE0A;Mansfeld-Südharz;Sachsen-Anhalt;2018-01-01;2019-12-31;244;2019
809;C451R113;451;113;5273;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;234;2019
810;C411R255;411;255;5274;DEE0D;Stendal;Sachsen-Anhalt;2018-01-01;2019-12-31;227;2019
811;C365R771;365;771;5275;DE21E;Landsberg am Lech;Bayern;2018-01-01;2019-12-31;236;2019
812;C55R640;55;640;5276;DEC04;Saarlouis;Saarland;2018-01-01;2019-12-31;243;2019
813;C510R163;510;163;5277;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;222;2019
814;C44R589;44;589;5278;DEB21;Trier, Kreisfreie Stadt;Rheinland-Pfalz;2018-01-01;2019-12-31;227;2019
815;C205R500;205;500;5279;DE721;Gießen, Landkreis;Hessen;2018-01-01;2019-12-31;226;2019
816;C61R563;61;563;5280;DEB22;Bernkastel-Wittlich;Rheinland-Pfalz;2018-01-01;2019-12-31;227;2019
817;C343R135;343;135;5281;DE80M;Nordwestmecklenburg;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;230;2019
818;C464R577;464;577;5282;DE23A;Tirschenreuth;Bayern;2018-01-01;2019-12-31;223;2019
819;C457R480;457;480;5283;DED45;Zwickau;Sachsen;2018-01-01;2019-12-31;241;2019
820;C373R761;373;761;5284;DE21C;Fürstenfeldbruck;Bayern;2018-01-01;2019-12-31;236;2019
821;C397R340;397;340;5285;DEE07;Börde;Sachsen-Anhalt;2018-01-01;2019-12-31;242;2019
822;C408R106;408;106;5286;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;234;2019
823;C416R207;416;207;5287;DE40F;Prignitz;Brandenburg;2018-01-01;2019-12-31;240;2019
824;C357R254;357;254;5288;DEE04;Altmarkkreis Salzwedel;Sachsen-Anhalt;2018-01-01;2019-12-31;240;2019
825;C453R447;453;447;5289;DEG0M;Altenburger Land;Thüringen;2018-01-01;2019-12-31;234;2019
826;C456R120;456;120;5290;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;224;2019
827;C226R476;226;476;5291;DE725;Vogelsbergkreis;Hessen;2018-01-01;2019-12-31;240;2019
828;C418R330;418;330;5292;DEE06;Jerichower Land;Sachsen-Anhalt;2018-01-01;2019-12-31;248;2019
829;C384R148;384;148;5293;DE80O;Ludwigslust-Parchim;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;241;2019
830;C351R134;351;134;5294;DE80M;Nordwestmecklenburg;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;230;2019
831;C28R453;28;453;5295;DEA26;Düren;Nordrhein-Westfalen;2018-01-01;2019-12-31;248;2019
832;C589R419;589;419;5296;DED2C;Bautzen;Sachsen;2018-01-01;2019-12-31;223;2019
833;C265R42;265;42;5297;DEF0C;Schleswig-Flensburg;Schleswig-Holstein;2018-01-01;2019-12-31;238;2019
834;C414R275;414;275;5298;DEE0D;Stendal;Sachsen-Anhalt;2018-01-01;2019-12-31;227;2019
835;C449R582;449;582;5299;DE237;Neustadt a. d. Waldnaab;Bayern;2018-01-01;2019-12-31;250;2019
836;C503R455;503;455;5300;DED43;Mittelsachsen;Sachsen;2018-01-01;2019-12-31;239;2019
837;C501R38;501;38;5301;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;230;2019
838;C40R472;40;472;5302;DEA26;Düren;Nordrhein-Westfalen;2018-01-01;2019-12-31;257;2019
839;C442R269;442;269;5303;DE408;Havelland;Brandenburg;2018-01-01;2019-12-31;235;2019
840;C213R82;213;82;5304;DEF07;Nordfriesland;Schleswig-Holstein;2018-01-01;2019-12-31;230;2019
841;C224R382;224;382;5305;DEA44;Höxter;Nordrhein-Westfalen;2018-01-01;2019-12-31;232;2019
842;C361R760;361;760;5306;DE21E;Landsberg am Lech;Bayern;2018-01-01;2019-12-31;236;2019
843;C498R492;498;492;5307;DED42;Erzgebirgskreis;Sachsen;2018-01-01;2019-12-31;239;2019
844;C538R720;538;720;5308;DE228;Passau, Landkreis;Bayern;2018-01-01;2019-12-31;239;2019
845;C456R89;456;89;5309;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;234;2019
846;C40R437;40;437;5310;DEA1D;Rhein-Kreis Neuss;Nordrhein-Westfalen;2018-01-01;2019-12-31;248;2019
847;C502R131;502;131;5311;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2018-01-01;2019-12-31;235;2019
848;C226R357;226;357;5312;DEA44;Höxter;Nordrhein-Westfalen;2018-01-01;2019-12-31;233;2019
849;C478R433;478;433;5313;DED52;Leipzig;Sachsen;2018-01-01;2019-12-31;232;2019
850;C400R750;400;750;5314;DE217;Dachau;Bayern;2018-01-01;2019-12-31;241;2019
851;C317R792;317;792;5315;DE27C;Unterallgäu;Bayern;2018-01-01;2019-12-31;232;2019
852;C290R568;290;568;6823;DE26A;Main-Spessart;Bayern;2019-01-01;2020-12-31;232;2020
853;C488R417;488;417;6824;DED52;Leipzig;Sachsen;2019-01-01;2020-12-31;221;2020
854;C434R565;434;565;6825;DE23A;Tirschenreuth;Bayern;2019-01-01;2020-12-31;230;2020
855;C292R549;292;549;6826;DE265;Bad Kissingen;Bayern;2019-01-01;2020-12-31;235;2020
856;C490R102;490;102;6827;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;235;2020
857;C277R726;277;726;6828;DE145;Alb-Donau-Kreis;Baden-Württemberg;2019-01-01;2020-12-31;239;2020
858;C314R331;314;331;6829;DE912;Salzgitter, Kreisfreie Stadt;Niedersachsen;2019-01-01;2020-12-31;240;2020
859;C371R531;371;531;6830;DE247;Coburg, Landkreis;Bayern;2019-01-01;2020-12-31;226;2020
860;C418R298;418;298;6831;DEE06;Jerichower Land;Sachsen-Anhalt;2019-01-01;2020-12-31;246;2020
861;C350R160;350;160;6832;DE80O;Ludwigslust-Parchim;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;228;2020
862;C442R227;442;227;6833;DE40D;Ostprignitz-Ruppin;Brandenburg;2019-01-01;2020-12-31;232;2020
863;C439R115;439;115;6834;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;235;2020
864;C453R263;453;263;6835;DE408;Havelland;Brandenburg;2019-01-01;2020-12-31;239;2020
865;C452R79;452;79;6836;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;244;2020
866;C311R376;311;376;6837;DE91C;Göttingen;Niedersachsen;2019-01-01;2020-12-31;233;2020
867;C358R63;358;63;6838;DEF08;Ostholstein;Schleswig-Holstein;2019-01-01;2020-12-31;237;2020
868;C110R618;110;618;6839;DEB3F;Kaiserslautern, Landkreis;Rheinland-Pfalz;2019-01-01;2020-12-31;237;2020
869;C371R264;371;264;6840;DEE04;Altmarkkreis Salzwedel;Sachsen-Anhalt;2019-01-01;2020-12-31;261;2020
870;C206R328;206;328;6841;DEA45;Lippe;Nordrhein-Westfalen;2019-01-01;2020-12-31;235;2020
871;C478R149;478;149;6842;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;227;2020
872;C442R227;442;227;6843;DE40F;Prignitz;Brandenburg;2019-01-01;2020-12-31;232;2020
873;C349R569;349;569;6844;DE245;Bamberg, Landkreis;Bayern;2019-01-01;2020-12-31;232;2020
874;C304R375;304;375;6845;DE91C;Göttingen;Niedersachsen;2019-01-01;2020-12-31;233;2020
875;C424R766;424;766;6846;DE21H;München, Landkreis;Bayern;2019-01-01;2020-12-31;242;2020
876;C377R754;377;754;6847;DE21C;Fürstenfeldbruck;Bayern;2019-01-01;2020-12-31;237;2020
877;C331R149;331;149;6848;DEF06;Herzogtum Lauenburg;Schleswig-Holstein;2019-01-01;2020-12-31;238;2020
878;C103R527;103;527;6849;DEB17;Mayen-Koblenz;Rheinland-Pfalz;2019-01-01;2020-12-31;236;2020
879;C45R630;45;630;6850;DEC04;Saarlouis;Saarland;2019-01-01;2020-12-31;234;2020
880;C198R523;198;523;6851;DE71E;Wetteraukreis;Hessen;2019-01-01;2020-12-31;240;2020
881;C459R150;459;150;6852;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;227;2020
882;C173R819;173;819;6853;DE13A;Waldshut;Baden-Württemberg;2019-01-01;2020-12-31;247;2020
883;C437R484;437;484;6854;DEG0L;Greiz;Thüringen;2019-01-01;2020-12-31;239;2020
884;C463R92;463;92;6855;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;235;2020
885;C327R400;327;400;6856;DEG07;Nordhausen;Thüringen;2019-01-01;2020-12-31;224;2020
886;C345R227;345;227;6857;DE93A;Uelzen;Niedersachsen;2019-01-01;2020-12-31;232;2020
887;C399R180;399;180;6858;DE80O;Ludwigslust-Parchim;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;240;2020
888;C408R501;408;501;6859;DEG0K;Saale-Orla-Kreis;Thüringen;2019-01-01;2020-12-31;234;2020
889;C362R347;362;347;6860;DEE09;Harz;Sachsen-Anhalt;2019-01-01;2020-12-31;240;2020
890;C416R318;416;318;6861;DEE06;Jerichower Land;Sachsen-Anhalt;2019-01-01;2020-12-31;246;2020
891;C430R656;430;656;6862;DE238;Regensburg, Landkreis;Bayern;2019-01-01;2020-12-31;235;2020
892;C277R726;277;726;6863;DE145;Alb-Donau-Kreis;Baden-Württemberg;2019-01-01;2020-12-31;239;2020
893;C260R337;260;337;6864;DE923;Hameln-Pyrmont;Niedersachsen;2019-01-01;2020-12-31;237;2020
894;C404R278;404;278;6865;DEE0D;Stendal;Sachsen-Anhalt;2019-01-01;2020-12-31;251;2020
895;C527R407;527;407;6866;DED2E;Meißen;Sachsen;2019-01-01;2020-12-31;244;2020
896;C367R721;367;721;6867;DE275;Aichach-Friedberg;Bayern;2019-01-01;2020-12-31;242;2020
897;C261R385;261;385;6868;DE734;Kassel, Landkreis;Hessen;2019-01-01;2020-12-31;245;2020
898;C413R704;413;704;6869;DE21J;Pfaffenhofen a. d. Ilm;Bayern;2019-01-01;2020-12-31;253;2020
899;C410R264;410;264;6870;DEE0D;Stendal;Sachsen-Anhalt;2019-01-01;2020-12-31;251;2020
900;C510R153;510;153;6871;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;231;2020
901;C244R623;244;623;6872;DE127;Neckar-Odenwald-Kreis;Baden-Württemberg;2019-01-01;2020-12-31;239;2020
902;C341R576;341;576;6873;DE245;Bamberg, Landkreis;Bayern;2019-01-01;2020-12-31;232;2020
903;C384R542;384;542;6874;DE24C;Lichtenfels;Bayern;2019-01-01;2020-12-31;224;2020
904;C352R117;352;117;6875;DE80M;Nordwestmecklenburg;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;231;2020
905;C444R418;444;418;6876;DED52;Leipzig;Sachsen;2019-01-01;2020-12-31;232;2020
906;C310R145;310;145;6877;DEF0F;Stormarn;Schleswig-Holstein;2019-01-01;2020-12-31;249;2020
907;C481R159;481;159;6878;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;227;2020
908;C526R412;526;412;6879;DED2E;Meißen;Sachsen;2019-01-01;2020-12-31;244;2020
909;C400R693;400;693;6880;DE219;Eichstätt;Bayern;2019-01-01;2020-12-31;234;2020
910;C417R232;417;232;6881;DE40F;Prignitz;Brandenburg;2019-01-01;2020-12-31;233;2020
911;C208R237;208;237;6882;DE922;Diepholz;Niedersachsen;2019-01-01;2020-12-31;243;2020
912;C471R481;471;481;6883;DED45;Zwickau;Sachsen;2019-01-01;2020-12-31;236;2020
913;C606R417;606;417;6884;DED2C;Bautzen;Sachsen;2019-01-01;2020-12-31;238;2020
914;C283R768;283;768;6885;DE146;Biberach;Baden-Württemberg;2019-01-01;2020-12-31;235;2020
915;C366R470;366;470;6886;DEG0T;Ilm-Kreis;Thüringen;2019-01-01;2020-12-31;234;2020
916;C491R172;491;172;6887;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;231;2020
917;C480R69;480;69;6888;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;233;2020
918;C215R41;215;41;6889;DEF07;Nordfriesland;Schleswig-Holstein;2019-01-01;2020-12-31;237;2020
919;C282R39;282;39;6890;DEF0C;Schleswig-Flensburg;Schleswig-Holstein;2019-01-01;2020-12-31;243;2020
920;C437R199;437;199;6891;DE40F;Prignitz;Brandenburg;2019-01-01;2020-12-31;232;2020
921;C546R182;546;182;6892;DE40I;Uckermark;Brandenburg;2019-01-01;2020-12-31;232;2020
922;C376R754;376;754;6893;DE21C;Fürstenfeldbruck;Bayern;2019-01-01;2020-12-31;237;2020
923;C196R336;196;336;6894;DEA41;Bielefeld, Kreisfreie Stadt;Nordrhein-Westfalen;2019-01-01;2020-12-31;235;2020
924;C351R60;351;60;6895;DEF08;Ostholstein;Schleswig-Holstein;2019-01-01;2020-12-31;237;2020
925;C495R405;495;405;6896;DED53;Nordsachsen;Sachsen;2019-01-01;2020-12-31;221;2020
926;C119R391;119;391;6897;DEA52;Dortmund, Kreisfreie Stadt;Nordrhein-Westfalen;2019-01-01;2020-12-31;242;2020
927;C438R639;438;639;6898;DE239;Schwandorf;Bayern;2019-01-01;2020-12-31;229;2020
928;C182R781;182;781;6899;DE136;Schwarzwald-Baar-Kreis;Baden-Württemberg;2019-01-01;2020-12-31;235;2020
929;C237R631;237;631;6900;DE127;Neckar-Odenwald-Kreis;Baden-Württemberg;2019-01-01;2020-12-31;239;2020
930;C42R578;42;578;6901;DEB25;Trier-Saarburg;Rheinland-Pfalz;2019-01-01;2020-12-31;226;2020
931;C274R758;274;758;6902;DE145;Alb-Donau-Kreis;Baden-Württemberg;2019-01-01;2020-12-31;241;2020
932;C37R570;37;570;6903;DEB23;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz;2019-01-01;2020-12-31;226;2020
933;C427R228;427;228;6904;DE40F;Prignitz;Brandenburg;2019-01-01;2020-12-31;232;2020
934;C289R622;289;622;6905;DE11B;Main-Tauber-Kreis;Baden-Württemberg;2019-01-01;2020-12-31;231;2020
935;C261R336;261;336;6906;DE923;Hameln-Pyrmont;Niedersachsen;2019-01-01;2020-12-31;237;2020
936;C419R322;419;322;6907;DEE06;Jerichower Land;Sachsen-Anhalt;2019-01-01;2020-12-31;246;2020
937;C364R321;364;321;6908;DEE07;Börde;Sachsen-Anhalt;2019-01-01;2020-12-31;234;2020
938;C476R444;476;444;6909;DED52;Leipzig;Sachsen;2019-01-01;2020-12-31;231;2020
939;C429R118;429;118;6910;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;233;2020
940;C230R433;230;433;6911;DE736;Waldeck-Frankenberg;Hessen;2019-01-01;2020-12-31;235;2020
941;C218R302;218;302;6912;DEA46;Minden-Lübbecke;Nordrhein-Westfalen;2019-01-01;2020-12-31;253;2020
942;C256R186;256;186;6913;DE939;Stade;Niedersachsen;2019-01-01;2020-12-31;248;2020
943;C230R434;230;434;6915;DE736;Waldeck-Frankenberg;Hessen;2019-01-01;2020-12-31;235;2020
944;C31R615;31;615;6916;DEC02;Merzig-Wadern;Saarland;2019-01-01;2020-12-31;234;2020
945;C154R269;154;269;6917;DE94E;Osnabrück, Landkreis;Niedersachsen;2019-01-01;2020-12-31;234;2020
946;C352R457;352;457;6918;DEG0C;Gotha;Thüringen;2019-01-01;2020-12-31;221;2020
947;C374R144;374;144;6919;DE80M;Nordwestmecklenburg;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;222;2020
948;C223R332;223;332;6920;DEA45;Lippe;Nordrhein-Westfalen;2019-01-01;2020-12-31;235;2020
949;C411R332;411;332;6921;DEE0C;Salzlandkreis;Sachsen-Anhalt;2019-01-01;2020-12-31;239;2020
950;C93R570;93;570;6922;DEB1D;Rhein-Hunsrück-Kreis;Rheinland-Pfalz;2019-01-01;2020-12-31;235;2020
951;C467R89;467;89;6923;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;235;2020
952;C235R423;235;423;6924;DE734;Kassel, Landkreis;Hessen;2019-01-01;2020-12-31;235;2020
953;C258R151;258;151;6925;DEF09;Pinneberg;Schleswig-Holstein;2019-01-01;2020-12-31;245;2020
954;C123R606;123;606;6926;DEB3G;Kusel;Rheinland-Pfalz;2019-01-01;2020-12-31;237;2020
955;C203R484;203;484;6927;DE724;Marburg-Biedenkopf;Hessen;2019-01-01;2020-12-31;247;2020
956;C492R73;492;73;6929;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;238;2020
957;C401R446;401;446;6930;DEG0G;Weimarer Land;Thüringen;2019-01-01;2020-12-31;250;2020
958;C431R109;431;109;6931;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;235;2020
959;C364R754;364;754;6932;DE275;Aichach-Friedberg;Bayern;2019-01-01;2020-12-31;236;2020
960;C428R614;428;614;6933;DE234;Amberg-Sulzbach;Bayern;2019-01-01;2020-12-31;241;2020
961;C348R329;348;329;6934;DE917;Helmstedt;Niedersachsen;2019-01-01;2020-12-31;234;2020
962;C48R581;48;581;6935;DEB25;Trier-Saarburg;Rheinland-Pfalz;2019-01-01;2020-12-31;226;2020
963;C362R157;362;157;6936;DE80M;Nordwestmecklenburg;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;228;2020
964;C574R300;574;300;6937;DE40C;Oder-Spree;Brandenburg;2019-01-01;2020-12-31;254;2020
965;C455R707;455;707;6938;DE227;Landshut, Landkreis;Bayern;2019-01-01;2020-12-31;230;2020
966;C374R752;374;752;6939;DE275;Aichach-Friedberg;Bayern;2019-01-01;2020-12-31;237;2020
967;C422R521;422;521;6940;DE249;Hof, Landkreis;Bayern;2019-01-01;2020-12-31;253;2020
968;C134R344;134;344;6941;DEA38;Warendorf;Nordrhein-Westfalen;2019-01-01;2020-12-31;235;2020
969;C439R248;439;248;6942;DE408;Havelland;Brandenburg;2019-01-01;2020-12-31;233;2020
970;C243R449;243;449;6943;DE735;Schwalm-Eder-Kreis;Hessen;2019-01-01;2020-12-31;239;2020
971;C198R27;198;27;6944;DEF07;Nordfriesland;Schleswig-Holstein;2019-01-01;2020-12-31;213;2020
972;C216R225;216;225;6945;DE93B;Verden;Niedersachsen;2019-01-01;2020-12-31;251;2020
973;C493R135;493;135;6946;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;232;2020
974;C201R18;201;18;6947;DEF07;Nordfriesland;Schleswig-Holstein;2019-01-01;2020-12-31;213;2020
975;C470R235;470;235;6948;DE40D;Ostprignitz-Ruppin;Brandenburg;2019-01-01;2020-12-31;232;2020
976;C400R469;400;469;6949;DEG0J;Saale-Holzland-Kreis;Thüringen;2019-01-01;2020-12-31;226;2020
977;C383R668;383;668;6950;DE219;Eichstätt;Bayern;2019-01-01;2020-12-31;235;2020
978;C336R259;336;259;6951;DE914;Gifhorn;Niedersachsen;2019-01-01;2020-12-31;237;2020
979;C188R387;188;387;6952;DEA47;Paderborn;Nordrhein-Westfalen;2019-01-01;2020-12-31;244;2020
980;C367R172;367;172;6953;DE80O;Ludwigslust-Parchim;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;228;2020
981;C328R735;328;735;6954;DE278;Günzburg;Bayern;2019-01-01;2020-12-31;236;2020
982;C348R330;348;330;6955;DE917;Helmstedt;Niedersachsen;2019-01-01;2020-12-31;234;2020
983;C292R549;292;549;6957;DE265;Bad Kissingen;Bayern;2019-01-01;2020-12-31;235;2020
984;C306R386;306;386;6958;DE91C;Göttingen;Niedersachsen;2019-01-01;2020-12-31;233;2020
985;C531R162;531;162;6959;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;231;2020
986;C254R339;254;339;6960;DE926;Holzminden;Niedersachsen;2019-01-01;2020-12-31;237;2020
987;C359R293;359;293;6961;DEE07;Börde;Sachsen-Anhalt;2019-01-01;2020-12-31;238;2020
988;C416R327;416;327;6962;DEE06;Jerichower Land;Sachsen-Anhalt;2019-01-01;2020-12-31;246;2020
989;C450R386;450;386;6963;DED53;Nordsachsen;Sachsen;2019-01-01;2020-12-31;225;2020
990;C465R90;465;90;6964;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2020-12-31;235;2020
991;C540R197;540;197;6965;DE40I;Uckermark;Brandenburg;2019-01-01;2020-12-31;232;2020
992;C504R448;504;448;6966;DED43;Mittelsachsen;Sachsen;2019-01-01;2020-12-31;233;2020
