projectid;simulationid;vColumn;vRow;vLocationID;vNUTS_ID;vNUTS_NAME;vSTATE_NAME;start_date;end_date;vIDPL;vYear
709;C149R198;149;198;3877;DE946;Ammerland;Niedersachsen;2019-01-01;2019-12-31;95;2019
710;C314R185;314;185;3878;DE933;Harburg;Niedersachsen;2019-01-01;2019-12-31;84;2019
711;C430R543;430;543;3879;DE24D;Wunsiedel i. Fichtelgebirge;Bayern;2019-01-01;2019-12-31;96;2019
712;C62R451;62;451;3880;DEA27;Rhein-Erft-Kreis;Nordrhein-Westfalen;2019-01-01;2019-12-31;47;2019
713;C483R788;483;788;3881;DE21M;Traunstein;Bayern;2019-01-01;2019-12-31;95;2019
714;C525R465;525;465;3882;DED43;Mittelsachsen;Sachsen;2019-01-01;2019-12-31;81;2019
715;C207R249;207;249;3883;DE922;Diepholz;Niedersachsen;2019-01-01;2019-12-31;67;2019
716;C317R117;317;117;3884;DEF08;Ostholstein;Schleswig-Holstein;2019-01-01;2019-12-31;99;2019
717;C225R209;225;209;3885;DE937;Rotenburg (Wümme);Niedersachsen;2019-01-01;2019-12-31;95;2019
718;C270R46;270;46;3886;DEF0C;Schleswig-Flensburg;Schleswig-Holstein;2019-01-01;2019-12-31;99;2019
719;C488R147;488;147;3887;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;81;2019
720;C474R742;474;742;3888;DE21G;Mühldorf a. Inn;Bayern;2019-01-01;2019-12-31;82;2019
721;C98R235;98;235;3889;DE949;Emsland;Niedersachsen;2019-01-01;2019-12-31;81;2019
722;C171R274;171;274;3890;DE94F;Vechta;Niedersachsen;2019-01-01;2019-12-31;89;2019
723;C305R144;305;144;3891;DEF0F;Stormarn;Schleswig-Holstein;2019-01-01;2019-12-31;99;2019
724;C478R413;478;413;3892;DED52;Leipzig;Sachsen;2019-01-01;2019-12-31;59;2019
725;C49R368;49;368;3893;DEA1F;Wesel;Nordrhein-Westfalen;2019-01-01;2019-12-31;80;2019
726;C201R252;201;252;3894;DE922;Diepholz;Niedersachsen;2019-01-01;2019-12-31;67;2019
727;C367R770;367;770;3895;DE21E;Landsberg am Lech;Bayern;2019-01-01;2019-12-31;92;2019
728;C280R470;280;470;3896;DE733;Hersfeld-Rotenburg;Hessen;2019-01-01;2019-12-31;82;2019
729;C291R630;291;630;3897;DE11B;Main-Tauber-Kreis;Baden-Württemberg;2019-01-01;2019-12-31;84;2019
730;C325R618;325;618;3898;DE25A;Neustadt a. d. Aisch-Bad Windsheim;Bayern;2019-01-01;2019-12-31;91;2019
731;C425R785;425;785;3899;DE21H;München, Landkreis;Bayern;2019-01-01;2019-12-31;87;2019
732;C453R562;453;562;3900;DE23A;Tirschenreuth;Bayern;2019-01-01;2019-12-31;91;2019
733;C259R184;259;184;3901;DE939;Stade;Niedersachsen;2019-01-01;2019-12-31;99;2019
734;C473R646;473;646;3902;DE235;Cham;Bayern;2019-01-01;2019-12-31;96;2019
735;C372R273;372;273;3903;DEE04;Altmarkkreis Salzwedel;Sachsen-Anhalt;2019-01-01;2019-12-31;76;2019
736;C417R255;417;255;3904;DEE0D;Stendal;Sachsen-Anhalt;2019-01-01;2019-12-31;60;2019
737;C412R319;412;319;3905;DEE06;Jerichower Land;Sachsen-Anhalt;2019-01-01;2019-12-31;59;2019
738;C248R132;248;132;3907;DEF0E;Steinburg;Schleswig-Holstein;2019-01-01;2019-12-31;99;2019
739;C323R449;323;449;3908;DEG0R;Wartburgkreis;Thüringen;2019-01-01;2019-12-31;60;2019
740;C332R334;332;334;3909;DE91B;Wolfenbüttel;Niedersachsen;2019-01-01;2019-12-31;90;2019
741;C493R152;493;152;3910;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;81;2019
742;C295R209;295;209;3911;DE935;Lüneburg, Landkreis;Niedersachsen;2019-01-01;2019-12-31;80;2019
743;C303R768;303;768;3912;DE279;Neu-Ulm;Bayern;2019-01-01;2019-12-31;91;2019
744;C264R582;264;582;3913;DE26A;Main-Spessart;Bayern;2019-01-01;2019-12-31;54;2019
745;C29R444;29;444;3914;DEA29;Heinsberg;Nordrhein-Westfalen;2019-01-01;2019-12-31;47;2019
746;C290R643;290;643;3915;DE11A;Schwäbisch Hall;Baden-Württemberg;2019-01-01;2019-12-31;84;2019
747;C136R293;136;293;3916;DE94E;Osnabrück, Landkreis;Niedersachsen;2019-01-01;2019-12-31;90;2019
748;C236R465;236;465;3917;DE735;Schwalm-Eder-Kreis;Hessen;2019-01-01;2019-12-31;59;2019
749;C352R768;352;768;3918;DE276;Augsburg, Landkreis;Bayern;2019-01-01;2019-12-31;82;2019
750;C397R114;397;114;3919;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;85;2019
751;C453R264;453;264;3920;DE408;Havelland;Brandenburg;2019-01-01;2019-12-31;60;2019
752;C375R321;375;321;3921;DEE07;Börde;Sachsen-Anhalt;2019-01-01;2019-12-31;86;2019
753;C263R652;263;652;3922;DE119;Hohenlohekreis;Baden-Württemberg;2019-01-01;2019-12-31;95;2019
754;C316R102;316;102;3923;DEF0A;Plön;Schleswig-Holstein;2019-01-01;2019-12-31;99;2019
755;C131R243;131;243;3924;DE949;Emsland;Niedersachsen;2019-01-01;2019-12-31;87;2019
756;C320R394;320;394;3925;DEG06;Eichsfeld;Thüringen;2019-01-01;2019-12-31;59;2019
757;C237R301;237;301;3926;DE928;Schaumburg;Niedersachsen;2019-01-01;2019-12-31;95;2019
758;C552R198;552;198;3927;DE40I;Uckermark;Brandenburg;2019-01-01;2019-12-31;80;2019
759;C450R566;450;566;3928;DE23A;Tirschenreuth;Bayern;2019-01-01;2019-12-31;91;2019
760;C215R487;215;487;3929;DE721;Gießen, Landkreis;Hessen;2019-01-01;2019-12-31;89;2019
761;C487R631;487;631;3930;DE235;Cham;Bayern;2019-01-01;2019-12-31;98;2019
762;C338R466;338;466;3931;DEG0C;Gotha;Thüringen;2019-01-01;2019-12-31;60;2019
763;C284R776;284;776;3932;DE146;Biberach;Baden-Württemberg;2019-01-01;2019-12-31;81;2019
764;C424R488;424;488;3933;DEG0L;Greiz;Thüringen;2019-01-01;2019-12-31;66;2019
765;C524R143;524;143;3934;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;80;2019
766;C228R375;228;375;3935;DEA44;Höxter;Nordrhein-Westfalen;2019-01-01;2019-12-31;92;2019
767;C179R803;179;803;3936;DE13A;Waldshut;Baden-Württemberg;2019-01-01;2019-12-31;89;2019
768;C444R87;444;87;3937;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;85;2019
769;C386R628;386;628;3938;DE259;Nürnberger Land;Bayern;2019-01-01;2019-12-31;89;2019
770;C346R339;346;339;3939;DEE09;Harz;Sachsen-Anhalt;2019-01-01;2019-12-31;86;2019
771;C472R620;472;620;3940;DE239;Schwandorf;Bayern;2019-01-01;2019-12-31;96;2019
772;C186R222;186;222;3941;DE94D;Oldenburg, Landkreis;Niedersachsen;2019-01-01;2019-12-31;95;2019
773;C107R321;107;321;3942;DEA37;Steinfurt;Nordrhein-Westfalen;2019-01-01;2019-12-31;93;2019
774;C267R727;267;727;3943;DE145;Alb-Donau-Kreis;Baden-Württemberg;2019-01-01;2019-12-31;92;2019
775;C188R780;188;780;3944;DE136;Schwarzwald-Baar-Kreis;Baden-Württemberg;2019-01-01;2019-12-31;89;2019
776;C512R490;512;490;3945;DED42;Erzgebirgskreis;Sachsen;2019-01-01;2019-12-31;100;2019
777;C137R299;137;299;3946;DEA37;Steinfurt;Nordrhein-Westfalen;2019-01-01;2019-12-31;90;2019
778;C331R455;331;455;3947;DEG0C;Gotha;Thüringen;2019-01-01;2019-12-31;60;2019
779;C164R343;164;343;3948;DEA42;Gütersloh;Nordrhein-Westfalen;2019-01-01;2019-12-31;94;2019
780;C55R387;55;387;3949;DEA1F;Wesel;Nordrhein-Westfalen;2019-01-01;2019-12-31;47;2019
781;C298R529;298;529;3950;DE265;Bad Kissingen;Bayern;2019-01-01;2019-12-31;61;2019
782;C457R160;457;160;3951;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;81;2019
783;C306R127;306;127;3952;DEF0D;Segeberg;Schleswig-Holstein;2019-01-01;2019-12-31;99;2019
784;C511R171;511;171;3953;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;80;2019
785;C187R524;187;524;3954;DE718;Hochtaunuskreis;Hessen;2019-01-01;2019-12-31;89;2019
786;C118R290;118;290;3955;DE949;Emsland;Niedersachsen;2019-01-01;2019-12-31;93;2019
787;C225R77;225;77;3956;DEF05;Dithmarschen;Schleswig-Holstein;2019-01-01;2019-12-31;83;2019
788;C579R355;579;355;3957;DE40G;Spree-Neiße;Brandenburg;2019-01-01;2019-12-31;85;2019
789;C499R748;499;748;3958;DE214;Altötting;Bayern;2019-01-01;2019-12-31;89;2019
790;C130R282;130;282;3959;DE94E;Osnabrück, Landkreis;Niedersachsen;2019-01-01;2019-12-31;83;2019
791;C198R275;198;275;3960;DE922;Diepholz;Niedersachsen;2019-01-01;2019-12-31;67;2019
792;C197R541;197;541;3961;DE712;Frankfurt am Main, Kreisfreie Stadt;Hessen;2019-01-01;2019-12-31;79;2019
793;C487R658;487;658;3962;DE22B;Straubing-Bogen;Bayern;2019-01-01;2019-12-31;95;2019
794;C413R416;413;416;3963;DEE0B;Saalekreis;Sachsen-Anhalt;2019-01-01;2019-12-31;70;2019
795;C424R153;424;153;3964;DE80O;Ludwigslust-Parchim;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;85;2019
796;C583R266;583;266;3965;DE409;Märkisch-Oderland;Brandenburg;2019-01-01;2019-12-31;91;2019
797;C174R804;174;804;3966;DE13A;Waldshut;Baden-Württemberg;2019-01-01;2019-12-31;89;2019
798;C161R299;161;299;3967;DE94E;Osnabrück, Landkreis;Niedersachsen;2019-01-01;2019-12-31;89;2019
799;C140R296;140;296;3968;DE94E;Osnabrück, Landkreis;Niedersachsen;2019-01-01;2019-12-31;90;2019
800;C254R404;254;404;3969;DE734;Kassel, Landkreis;Hessen;2019-01-01;2019-12-31;81;2019
801;C448R79;448;79;3970;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;85;2019
802;C202R240;202;240;3971;DE922;Diepholz;Niedersachsen;2019-01-01;2019-12-31;67;2019
803;C350R459;350;459;3972;DEG0C;Gotha;Thüringen;2019-01-01;2019-12-31;59;2019
804;C310R580;310;580;3973;DE268;Kitzingen;Bayern;2019-01-01;2019-12-31;58;2019
805;C361R712;361;712;3974;DE27D;Donau-Ries;Bayern;2019-01-01;2019-12-31;80;2019
806;C338R509;338;509;3975;DEG0E;Hildburghausen;Thüringen;2019-01-01;2019-12-31;89;2019
807;C331R657;331;657;3976;DE256;Ansbach, Landkreis;Bayern;2019-01-01;2019-12-31;87;2019
808;C292R203;292;203;3977;DE933;Harburg;Niedersachsen;2019-01-01;2019-12-31;80;2019
809;C206R177;206;177;3978;DE932;Cuxhaven;Niedersachsen;2019-01-01;2019-12-31;95;2019
810;C374R151;374;151;3979;DE80M;Nordwestmecklenburg;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;85;2019
811;C527R709;527;709;3980;DE228;Passau, Landkreis;Bayern;2019-01-01;2019-12-31;74;2019
812;C235R264;235;264;3981;DE927;Nienburg (Weser);Niedersachsen;2019-01-01;2019-12-31;98;2019
813;C630R411;630;411;3982;DED2D;Görlitz;Sachsen;2019-01-01;2019-12-31;80;2019
814;C370R225;370;225;3983;DE934;Lüchow-Dannenberg;Niedersachsen;2019-01-01;2019-12-31;74;2019
815;C389R742;389;742;3984;DE217;Dachau;Bayern;2019-01-01;2019-12-31;91;2019
816;C461R463;461;463;3985;DEG0M;Altenburger Land;Thüringen;2019-01-01;2019-12-31;84;2019
817;C395R439;395;439;3986;DEG0G;Weimarer Land;Thüringen;2019-01-01;2019-12-31;70;2019
818;C333R302;333;302;3987;DE917;Helmstedt;Niedersachsen;2019-01-01;2019-12-31;90;2019
819;C276R359;276;359;3988;DE918;Northeim;Niedersachsen;2019-01-01;2019-12-31;88;2019
820;C172R367;172;367;3989;DEA42;Gütersloh;Nordrhein-Westfalen;2019-01-01;2019-12-31;88;2019
821;C450R76;450;76;3990;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;85;2019
822;C194R536;194;536;3991;DE718;Hochtaunuskreis;Hessen;2019-01-01;2019-12-31;79;2019
823;C442R392;442;392;3992;DED53;Nordsachsen;Sachsen;2019-01-01;2019-12-31;53;2019
824;C253R392;253;392;3993;DE734;Kassel, Landkreis;Hessen;2019-01-01;2019-12-31;92;2019
825;C510R415;510;415;3994;DED53;Nordsachsen;Sachsen;2019-01-01;2019-12-31;59;2019
826;C381R674;381;674;3995;DE219;Eichstätt;Bayern;2019-01-01;2019-12-31;87;2019
827;C199R286;199;286;3996;DEA46;Minden-Lübbecke;Nordrhein-Westfalen;2019-01-01;2019-12-31;67;2019
828;C378R475;378;475;3997;DEG0U;Saalfeld-Rudolstadt;Thüringen;2019-01-01;2019-12-31;89;2019
829;C427R510;427;510;3998;DED44;Vogtlandkreis;Sachsen;2019-01-01;2019-12-31;92;2019
830;C272R481;272;481;3999;DE732;Fulda;Hessen;2019-01-01;2019-12-31;82;2019
831;C215R696;215;696;4000;DE112;Böblingen;Baden-Württemberg;2019-01-01;2019-12-31;58;2019
832;C375R440;375;440;4001;DEG0G;Weimarer Land;Thüringen;2019-01-01;2019-12-31;59;2019
833;C336R429;336;429;4002;DEG09;Unstrut-Hainich-Kreis;Thüringen;2019-01-01;2019-12-31;50;2019
834;C295R202;295;202;4003;DE933;Harburg;Niedersachsen;2019-01-01;2019-12-31;80;2019
835;C583R273;583;273;4004;DE409;Märkisch-Oderland;Brandenburg;2019-01-01;2019-12-31;91;2019
836;C364R168;364;168;4005;DE80O;Ludwigslust-Parchim;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;84;2019
837;C335R121;335;121;4007;DEF08;Ostholstein;Schleswig-Holstein;2019-01-01;2019-12-31;99;2019
838;C128R288;128;288;4008;DEA37;Steinfurt;Nordrhein-Westfalen;2019-01-01;2019-12-31;90;2019
839;C481R692;481;692;4009;DE22B;Straubing-Bogen;Bayern;2019-01-01;2019-12-31;81;2019
840;C401R451;401;451;4010;DEG0J;Saale-Holzland-Kreis;Thüringen;2019-01-01;2019-12-31;89;2019
841;C586R269;586;269;4011;DE409;Märkisch-Oderland;Brandenburg;2019-01-01;2019-12-31;91;2019
842;C398R399;398;399;4012;DEE0B;Saalekreis;Sachsen-Anhalt;2019-01-01;2019-12-31;70;2019
843;C436R147;436;147;4013;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;85;2019
844;C402R670;402;670;4014;DE219;Eichstätt;Bayern;2019-01-01;2019-12-31;58;2019
845;C253R339;253;339;4015;DE926;Holzminden;Niedersachsen;2019-01-01;2019-12-31;88;2019
846;C463R737;463;737;4016;DE227;Landshut, Landkreis;Bayern;2019-01-01;2019-12-31;82;2019
847;C329R618;329;618;4017;DE25A;Neustadt a. d. Aisch-Bad Windsheim;Bayern;2019-01-01;2019-12-31;91;2019
848;C498R40;498;40;4018;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;94;2019
849;C577R261;577;261;4019;DE409;Märkisch-Oderland;Brandenburg;2019-01-01;2019-12-31;91;2019
850;C271R652;271;652;4020;DE11A;Schwäbisch Hall;Baden-Württemberg;2019-01-01;2019-12-31;95;2019
851;C199R528;199;528;4021;DE71E;Wetteraukreis;Hessen;2019-01-01;2019-12-31;79;2019
852;C38R368;38;368;4022;DEA1B;Kleve;Nordrhein-Westfalen;2019-01-01;2019-12-31;80;2019
853;C390R440;390;440;4023;DEG0G;Weimarer Land;Thüringen;2019-01-01;2019-12-31;89;2019
854;C337R87;337;87;4024;DEF08;Ostholstein;Schleswig-Holstein;2019-01-01;2019-12-31;99;2019
855;C239R311;239;311;4026;DE928;Schaumburg;Niedersachsen;2019-01-01;2019-12-31;95;2019
856;C234R388;234;388;4027;DEA44;Höxter;Nordrhein-Westfalen;2019-01-01;2019-12-31;92;2019
857;C137R539;137;539;4028;DEB1A;Rhein-Lahn-Kreis;Rheinland-Pfalz;2019-01-01;2019-12-31;57;2019
858;C365R132;365;132;4029;DE80M;Nordwestmecklenburg;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;85;2019
859;C158R238;158;238;4030;DE948;Cloppenburg;Niedersachsen;2019-01-01;2019-12-31;87;2019
860;C429R753;429;753;4031;DE21A;Erding;Bayern;2019-01-01;2019-12-31;98;2019
861;C351R62;351;62;4032;DEF08;Ostholstein;Schleswig-Holstein;2019-01-01;2019-12-31;85;2019
862;C177R254;177;254;4033;DE94F;Vechta;Niedersachsen;2019-01-01;2019-12-31;67;2019
863;C303R365;303;365;4034;DE91C;Göttingen;Niedersachsen;2019-01-01;2019-12-31;59;2019
864;C491R258;491;258;4035;DE408;Havelland;Brandenburg;2019-01-01;2019-12-31;85;2019
865;C543R110;543;110;4036;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;80;2019
866;C574R424;574;424;4037;DED2C;Bautzen;Sachsen;2019-01-01;2019-12-31;81;2019
867;C494R476;494;476;4038;DED42;Erzgebirgskreis;Sachsen;2019-01-01;2019-12-31;100;2019
868;C482R94;482;94;4039;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;94;2019
869;C136R383;136;383;4040;DEA5C;Unna;Nordrhein-Westfalen;2019-01-01;2019-12-31;107;2019
870;C531R116;531;116;4041;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;80;2019
871;C386R658;386;658;4042;DE25B;Roth;Bayern;2019-01-01;2019-12-31;58;2019
872;C398R101;398;101;4043;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;85;2019
873;C365R319;365;319;4044;DEE07;Börde;Sachsen-Anhalt;2019-01-01;2019-12-31;86;2019
874;C484R134;484;134;4045;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;94;2019
875;C313R726;313;726;4046;DE11C;Heidenheim;Baden-Württemberg;2019-01-01;2019-12-31;82;2019
876;C438R82;438;82;4047;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;85;2019
877;C471R110;471;110;4048;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;94;2019
878;C439R384;439;384;4049;DEE05;Anhalt-Bitterfeld;Sachsen-Anhalt;2019-01-01;2019-12-31;53;2019
879;C290R771;290;771;4050;DE146;Biberach;Baden-Württemberg;2019-01-01;2019-12-31;81;2019
880;C558R173;558;173;4051;DE40I;Uckermark;Brandenburg;2019-01-01;2019-12-31;80;2019
881;C351R83;351;83;4052;DEF08;Ostholstein;Schleswig-Holstein;2019-01-01;2019-12-31;85;2019
882;C412R157;412;157;4053;DE80O;Ludwigslust-Parchim;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;85;2019
883;C417R234;417;234;4054;DE40F;Prignitz;Brandenburg;2019-01-01;2019-12-31;74;2019
884;C429R519;429;519;4055;DE249;Hof, Landkreis;Bayern;2019-01-01;2019-12-31;92;2019
885;C232R74;232;74;4056;DEF07;Nordfriesland;Schleswig-Holstein;2019-01-01;2019-12-31;83;2019
886;C277R657;277;657;4057;DE11A;Schwäbisch Hall;Baden-Württemberg;2019-01-01;2019-12-31;95;2019
887;C407R122;407;122;4058;DE80K;Landkreis Rostock;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;85;2019
888;C221R121;221;121;4059;DEF05;Dithmarschen;Schleswig-Holstein;2019-01-01;2019-12-31;83;2019
889;C368R538;368;538;4060;DE24C;Lichtenfels;Bayern;2019-01-01;2019-12-31;91;2019
890;C244R376;244;376;4061;DEA44;Höxter;Nordrhein-Westfalen;2019-01-01;2019-12-31;92;2019
891;C395R387;395;387;4062;DEE0A;Mansfeld-Südharz;Sachsen-Anhalt;2019-01-01;2019-12-31;68;2019
892;C40R391;40;391;4063;DEA1B;Kleve;Nordrhein-Westfalen;2019-01-01;2019-12-31;47;2019
893;C341R548;341;548;4064;DE267;Haßberge;Bayern;2019-01-01;2019-12-31;88;2019
894;C166R569;166;569;4065;DEB35;Mainz, Kreisfreie Stadt;Rheinland-Pfalz;2019-01-01;2019-12-31;69;2019
895;C423R321;423;321;4066;DEE06;Jerichower Land;Sachsen-Anhalt;2019-01-01;2019-12-31;82;2019
896;C311R507;311;507;4067;DE266;Rhön-Grabfeld;Bayern;2019-01-01;2019-12-31;81;2019
897;C417R528;417;528;4068;DE249;Hof, Landkreis;Bayern;2019-01-01;2019-12-31;93;2019
898;C430R227;430;227;4069;DE40F;Prignitz;Brandenburg;2019-01-01;2019-12-31;74;2019
899;C444R749;444;749;4070;DE21A;Erding;Bayern;2019-01-01;2019-12-31;98;2019
900;C208R714;208;714;4071;DE112;Böblingen;Baden-Württemberg;2019-01-01;2019-12-31;89;2019
901;C340R626;340;626;4072;DE256;Ansbach, Landkreis;Bayern;2019-01-01;2019-12-31;87;2019
902;C329R756;329;756;4073;DE278;Günzburg;Bayern;2019-01-01;2019-12-31;82;2019
903;C301R466;301;466;4074;DEG0R;Wartburgkreis;Thüringen;2019-01-01;2019-12-31;82;2019
904;C108R364;108;364;4075;DEA35;Coesfeld;Nordrhein-Westfalen;2019-01-01;2019-12-31;107;2019
905;C213R653;213;653;4076;DE118;Heilbronn, Landkreis;Baden-Württemberg;2019-01-01;2019-12-31;59;2019
906;C369R418;369;418;4077;DEG0D;Sömmerda;Thüringen;2019-01-01;2019-12-31;83;2019
907;C95R472;95;472;4078;DEA2C;Rhein-Sieg-Kreis;Nordrhein-Westfalen;2019-01-01;2019-12-31;91;2019
908;C56R366;56;366;4079;DEA1F;Wesel;Nordrhein-Westfalen;2019-01-01;2019-12-31;80;2019
909;C308R300;308;300;4080;DE91A;Peine;Niedersachsen;2019-01-01;2019-12-31;72;2019
910;C438R575;438;575;4081;DE23A;Tirschenreuth;Bayern;2019-01-01;2019-12-31;96;2019
911;C269R223;269;223;4082;DE938;Heidekreis;Niedersachsen;2019-01-01;2019-12-31;80;2019
912;C568R244;568;244;4083;DE409;Märkisch-Oderland;Brandenburg;2019-01-01;2019-12-31;82;2019
913;C438R305;438;305;4084;DEE06;Jerichower Land;Sachsen-Anhalt;2019-01-01;2019-12-31;82;2019
914;C133R408;133;408;4085;DEA58;Märkischer Kreis;Nordrhein-Westfalen;2019-01-01;2019-12-31;80;2019
915;C312R288;312;288;4086;DE914;Gifhorn;Niedersachsen;2019-01-01;2019-12-31;59;2019
916;C550R238;550;238;4087;DE405;Barnim;Brandenburg;2019-01-01;2019-12-31;82;2019
917;C404R540;404;540;4088;DE24B;Kulmbach;Bayern;2019-01-01;2019-12-31;88;2019
918;C394R596;394;596;4089;DE246;Bayreuth, Landkreis;Bayern;2019-01-01;2019-12-31;96;2019
919;C342R522;342;522;4090;DE247;Coburg, Landkreis;Bayern;2019-01-01;2019-12-31;91;2019
920;C142R569;142;569;4091;DEB3J;Mainz-Bingen;Rheinland-Pfalz;2019-01-01;2019-12-31;69;2019
921;C282R52;282;52;4092;DEF0B;Rendsburg-Eckernförde;Schleswig-Holstein;2019-01-01;2019-12-31;99;2019
922;C105R509;105;509;4093;DEB18;Neuwied;Rheinland-Pfalz;2019-01-01;2019-12-31;67;2019
923;C280R752;280;752;4094;DE145;Alb-Donau-Kreis;Baden-Württemberg;2019-01-01;2019-12-31;96;2019
924;C177R279;177;279;4095;DE922;Diepholz;Niedersachsen;2019-01-01;2019-12-31;67;2019
925;C301R87;301;87;4096;DEF0A;Plön;Schleswig-Holstein;2019-01-01;2019-12-31;99;2019
926;C516R167;516;167;4097;DE80J;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;80;2019
927;C403R627;403;627;4098;DE236;Neumarkt i. d. OPf.;Bayern;2019-01-01;2019-12-31;94;2019
928;C276R789;276;789;4099;DE148;Ravensburg;Baden-Württemberg;2019-01-01;2019-12-31;81;2019
929;C101R306;101;306;4100;DE94B;Grafschaft Bentheim;Niedersachsen;2019-01-01;2019-12-31;93;2019
930;C398R407;398;407;4101;DEE0B;Saalekreis;Sachsen-Anhalt;2019-01-01;2019-12-31;70;2019
931;C539R122;539;122;4102;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;80;2019
932;C421R477;421;477;4103;DEG0K;Saale-Orla-Kreis;Thüringen;2019-01-01;2019-12-31;66;2019
933;C159R326;159;326;4104;DE94E;Osnabrück, Landkreis;Niedersachsen;2019-01-01;2019-12-31;106;2019
934;C255R148;255;148;4105;DEF0E;Steinburg;Schleswig-Holstein;2019-01-01;2019-12-31;99;2019
935;C325R84;325;84;4106;DEF0A;Plön;Schleswig-Holstein;2019-01-01;2019-12-31;99;2019
936;C343R438;343;438;4107;DEG09;Unstrut-Hainich-Kreis;Thüringen;2019-01-01;2019-12-31;59;2019
937;C469R487;469;487;4108;DED45;Zwickau;Sachsen;2019-01-01;2019-12-31;88;2019
938;C577R421;577;421;4109;DED2C;Bautzen;Sachsen;2019-01-01;2019-12-31;81;2019
939;C211R403;211;403;4110;DEA57;Hochsauerlandkreis;Nordrhein-Westfalen;2019-01-01;2019-12-31;73;2019
940;C193R252;193;252;4111;DE922;Diepholz;Niedersachsen;2019-01-01;2019-12-31;67;2019
941;C299R511;299;511;4112;DE266;Rhön-Grabfeld;Bayern;2019-01-01;2019-12-31;81;2019
942;C271R574;271;574;4113;DE26A;Main-Spessart;Bayern;2019-01-01;2019-12-31;54;2019
943;C260R43;260;43;4114;DEF0C;Schleswig-Flensburg;Schleswig-Holstein;2019-01-01;2019-12-31;95;2019
944;C102R324;102;324;4115;DEA37;Steinfurt;Nordrhein-Westfalen;2019-01-01;2019-12-31;93;2019
945;C311R538;311;538;4116;DE265;Bad Kissingen;Bayern;2019-01-01;2019-12-31;61;2019
946;C225R304;225;304;4117;DE928;Schaumburg;Niedersachsen;2019-01-01;2019-12-31;95;2019
947;C490R49;490;49;4118;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2019-01-01;2019-12-31;94;2019
948;C500R422;500;422;4119;DED43;Mittelsachsen;Sachsen;2019-01-01;2019-12-31;59;2019
949;C483R751;483;751;4120;DE21G;Mühldorf a. Inn;Bayern;2019-01-01;2019-12-31;89;2019
950;C199R514;199;514;4121;DE71E;Wetteraukreis;Hessen;2019-01-01;2019-12-31;89;2019
951;C251R676;251;676;4122;DE116;Rems-Murr-Kreis;Baden-Württemberg;2019-01-01;2019-12-31;89;2019
952;C236R149;236;149;4123;DE932;Cuxhaven;Niedersachsen;2019-01-01;2019-12-31;99;2019
953;C441R430;441;430;4124;DEE08;Burgenlandkreis;Sachsen-Anhalt;2019-01-01;2019-12-31;70;2019
954;C303R149;303;149;4125;DEF0F;Stormarn;Schleswig-Holstein;2019-01-01;2019-12-31;99;2019
955;C53R433;53;433;4126;DEA1D;Rhein-Kreis Neuss;Nordrhein-Westfalen;2019-01-01;2019-12-31;47;2019
956;C276R363;276;363;4127;DE918;Northeim;Niedersachsen;2019-01-01;2019-12-31;88;2019
957;C301R783;301;783;4128;DE146;Biberach;Baden-Württemberg;2019-01-01;2019-12-31;81;2019
